Frame number,Original,Translation,Count,Part of,Files,File count
575,Linguistics,Linguistica,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
577,Intimidate,Intimidire,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
579,Heal,Guarire,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
581,Handle Animal,Addestrare Animali,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
590,Disguise,Camuffare,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
592,Disable Device,Disattivare Congegni,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
594,Diplomacy,Diplomazia,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
599,Bluff,Raggirare,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
601,Appraise,Valutare,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
604,+ INT| per level,,3,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
604,INT,INT|,3,+ INT| per level,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
604,per level,per livello,3,+ INT| per level,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
605,+ CON| per level,,3,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
605,CON,COS|,3,+ CON| per level,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
605,per level,per livello,3,+ CON| per level,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
606,+1 hp or skill rank per level,+1 hp o grd ablt per livello,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
607,Favoured class,Classe preferita,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
609,Untrained,Senza addest.,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
610,Hit Die,Dado Vita,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
611,Level|Adjustment,Adattamento|Per livello,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
612,Skill Ranks,Gradi Abilità,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
613,Armour|Check|Penalty,Penalità|a Prova|dell'Armat.,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
615,Skill|Bonus,Bonus|a Abilità,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
616,"Racial,|Feats","Talento|Razziale,",2,,Character Info,1
618,Knowledge - INT|Profession - WIS,Conoscenza-INT|Professione-SAG,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
619,Other skills:|Craft - INT|Perform - CHA,Altre ablt:|Artigian.-INT|Intrattenere-CAR,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
621,CLASSES,CLASSI,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
622,Effective|Character|Level,Livello|Effettivo|del Personaggio,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
645,Temp|Modifier,Modificatore|Temp,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
646,Temp|Score,Punteggio|Temp,4,,"Character Info, Ranger - Character Info",2
650,Ability Modifier = (Total Ability Score - 10) ÷ 2    (Round down),Modific Statistc = (Punteg totl statistc -10) ÷ 2    (Arrotnd difetto),6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
652,Player,Giocatore,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
653,Campaign,Campagna,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
662,CHANNEL|RANGE,,1,,Cleric,1
662,CHANNEL,DISTANZA|,1,CHANNEL|RANGE,Cleric,1
662,RANGE,di INCANALARE,1,CHANNEL|RANGE,Cleric,1
663,Radius centred|on the Cleric,Raggio centrato|sul Chierico,2,,Cleric,1
668,Domain Spell,Incntsm. di Dominio,54,,"Cleric, Druid (Domain)",2
712,Spell Save DC = 10 + WIS + Spell Level,Salvezza Incntsm. = 10 + SAG + Liv Incntsm,14,,"Cleric, Paladin, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",7
721,Cleric|Level,,6,,Cleric,1
724,WILL|SAVE DC,,2,,"Cleric, Paladin",2
724,WILL,,2,WILL|SAVE DC,"Cleric, Paladin",2
724,SAVE DC,,2,WILL|SAVE DC,"Cleric, Paladin",2
725,d6,,10,,"Cleric, Paladin, Rogue, Monk",4
731,(Round down),,16,,"Cleric, Fighter, Paladin, Rogue, Monk",5
734,ENERGY|ROLL,,2,,"Cleric, Paladin",2
734,ENERGY,,2,ENERGY|ROLL,"Cleric, Paladin",2
734,ROLL,,2,ENERGY|ROLL,"Cleric, Paladin",2
735,CHANNEL ENERGY,,2,,Cleric,1
737,DOMAINS,,2,,Cleric,1
738,Evil Cleric,,2,,Cleric,1
739,Inflict Wounds,,2,,Cleric,1
740,Cure Wounds,,2,,Cleric,1
741,Channel Negative Energy,,2,,Cleric,1
742,Good Cleric,,2,,Cleric,1
743,Channel Positive Energy,,2,,Cleric,1
745,OF,,2,,Cleric,1
746,CLERIC,,2,,Cleric,1
766,4d8,,2,,Cleric,1
767,3d8,,2,,Cleric,1
768,2d8,,4,,"Cleric, Monk",2
769,1d8,,2,,Cleric,1
775,Mass Spell Level,,2,,Cleric,1
792,WIS - 12,,6,,"Cleric, Druid (Animal Companion), Druid (Domain)",3
793,WIS - 8,,6,,"Cleric, Druid (Animal Companion), Druid (Domain)",3
794,WIS - 4,,6,,"Cleric, Druid (Animal Companion), Druid (Domain)",3
801,Spell Level,,2,,Cleric,1
807,+ Level,,8,,Cleric,1
811,Heal / Harm,,2,,Cleric,1
812,Critical Wounds,,2,,Cleric,1
813,Serious Wounds,,2,,Cleric,1
814,Moderate Wounds,,2,,Cleric,1
815,Light Wounds,,2,,Cleric,1
817,Uses|per day,,8,,"Cleric, Druid (Domain)",2
818,Granted Power,,8,,"Cleric, Druid (Domain)",2
819,DC,,16,,"Cleric, Druid (Domain), Monk",3
824,Today,,2,,Cleric,1
829,CHANNEL|PER DAY,,1,,Cleric,1
829,CHANNEL,,1,CHANNEL|PER DAY,Cleric,1
829,PER DAY,,1,CHANNEL|PER DAY,Cleric,1
831,CURE / INFLICT,,2,,Cleric,1
832,Domain,,4,,Cleric,1
847,RANGED ATTACK|BONUS,,2,,"Combat, Monk - Combat",2
847,RANGED ATTACK,,2,RANGED ATTACK|BONUS,"Combat, Monk - Combat",2
847,BONUS,,2,RANGED ATTACK|BONUS,"Combat, Monk - Combat",2
857,MELEE ATTACK|BONUS,,2,,"Combat, Monk - Combat",2
857,MELEE ATTACK,,2,MELEE ATTACK|BONUS,"Combat, Monk - Combat",2
857,BONUS,,2,MELEE ATTACK|BONUS,"Combat, Monk - Combat",2
870,METAMAGIC,,4,,"Combat, Monk - Combat",2
871,FLAT-FOOTED|CMD,,3,,"Combat, Monk - Combat, Ranger - Combat",3
871,FLAT-FOOTED,,3,FLAT-FOOTED|CMD,"Combat, Monk - Combat, Ranger - Combat",3
871,CMD,,3,FLAT-FOOTED|CMD,"Combat, Monk - Combat, Ranger - Combat",3
894,Temp CMD,,6,,"Combat, Monk - Combat, Ranger - Combat",3
897,Temp CMB,,6,,"Combat, Monk - Combat, Ranger - Combat",3
901,Conditional Modifiers,,24,,"Combat, Monk - Combat, Ranger - Combat",3
905,Notes,,6,,"Combat, Monk - Combat, Ranger - Combat",3
918,Shield AC,,8,,"Combat, Inventory 2, Inventory, Ranger - Combat",4
920,Armour AC,,8,,"Combat, Inventory 2, Inventory, Ranger - Combat",4
975,Improved|Evasion,,6,,"Combat, Monk - Combat, Ranger - Combat",3
976,Trap|Sense,,6,,"Combat, Monk - Combat, Ranger - Combat",3
979,Base,,8,,"Combat, Wild Shape, Monk - Combat, Ranger - Combat",4
981,Racial,,6,,"Combat, Monk - Combat, Ranger - Combat",3
989,Temp Damage|Bonus,,6,,"Combat, Monk - Combat, Ranger - Combat",3
991,Temp Attack|Bonus,,6,,"Combat, Monk - Combat, Ranger - Combat",3
994,Power|Attack,,8,,"Combat, Monk - Combat",2
997,Nerfs,,12,,"Combat, Monk - Combat, Ranger - Combat",3
999,Buffs,,12,,"Combat, Monk - Combat, Ranger - Combat",3
1014,RANGED|ATTACK,,6,,"Combat, Monk - Combat, Ranger - Combat",3
1015,MELEE|ATTACK,,6,,"Combat, Monk - Combat, Ranger - Combat",3
1016,BASE|ATTACK BONUS,,3,,"Combat, Monk - Combat, Ranger - Combat",3
1016,BASE|ATTACK,,3,BASE|ATTACK BONUS,"Combat, Monk - Combat, Ranger - Combat",3
1016,BONUS,,3,BASE|ATTACK BONUS,"Combat, Monk - Combat, Ranger - Combat",3
1034,Speed with Armour,,6,,"Combat, Monk - Combat, Ranger - Combat",3
1052,Training,,6,,"Combat, Monk - Combat, Ranger - Combat",3
1054,Feats,,6,,"Combat, Monk - Combat, Ranger - Combat",3
1064,Type,,38,,"Combat, Inventory 2, Inventory, Paladin, Monk - Combat, Ranger - Combat",6
1069,Special Ammo,,16,,"Combat, Monk - Combat, Ranger - Combat",3
1117,Weapon type,,4,,Fighter,1
1120,Fighter|Level,,4,,Fighter,1
1123,WILL SAVE|BONUS,,1,,Fighter,1
1123,WILL SAVE,,1,WILL SAVE|BONUS,Fighter,1
1123,BONUS,,1,WILL SAVE|BONUS,Fighter,1
1124,Sneaking Precision    Apply a critical effect to the|                                 second sneak attack in a round,,1,,Fighter,1
1124,Sneaking Precision,,1,Sneaking Precision    Apply a critical effect to the|                                 second sneak attack in a round,Fighter,1
1124,Apply a critical effect to the|                                 second sneak attack in a round,,1,Sneaking Precision    Apply a critical effect to the|                                 second sneak attack in a round,Fighter,1
1125,Exhausting Critical,,2,,Fighter,1
1126,Tiring Critical,,2,,Fighter,1
1127,Improved Impaling Critical,,2,,Fighter,1
1128,Impaling Critical,,2,,Fighter,1
1129,Stunning Critical,,2,,Fighter,1
1130,Staggering Critical,,2,,Fighter,1
1131,Deafening Critical,,2,,Fighter,1
1132,Blinding Critical,,2,,Fighter,1
1133,Sickening Critical,,2,,Fighter,1
1134,Dispelling Critical,,2,,Fighter,1
1135,Crippling Critical,,2,,Fighter,1
1136,Bleeding Critical,,2,,Fighter,1
1137,Critical Mastery    Apply two critical effects at once,,1,,Fighter,1
1137,Critical Mastery,,1,Critical Mastery    Apply two critical effects at once,Fighter,1
1137,Apply two critical effects at once,,1,Critical Mastery    Apply two critical effects at once,Fighter,1
1148,BRAVERY,,2,,Fighter,1
1149,ARMOUR TRAINING,,2,,Fighter,1
1150,WEAPON TRAINING,,2,,Fighter,1
1156,M’wk,,4,,Fighter,1
1157,Basic|Damage,,4,,Fighter,1
1158,Weapon|Training,,4,,Fighter,1
1159,Special properties,,4,,Fighter,1
1160,Base Weapon,,4,,Fighter,1
1167,Penetrating Strike  (,,4,,Fighter,1
1168,Weapon Specialisation  (,,4,,Fighter,1
1169,Greater ),,12,,Fighter,1
1170,Weapon Mastery,,4,,Fighter,1
1171,Improved Critical or Keen weapon,,4,,Fighter,1
1174,Weapon Focus  (,,4,,Fighter,1
1198,dice,,4,,Fighter,1
1202,die,,2,,Fighter,1
1214,Hammer the Gap    On a successful attack,,1,,Fighter,1
1214,Hammer the Gap,,1,Hammer the Gap    On a successful attack,Fighter,1
1214,On a successful attack,,1,Hammer the Gap    On a successful attack,Fighter,1
1217,"Death or Glory    +4 (+1 at levels 11, 16, 20)",,1,,Fighter,1
1217,Death or Glory,,1,"Death or Glory    +4 (+1 at levels 11, 16, 20)",Fighter,1
1217,"at levels 11, 16, 20)",,1,"Death or Glory    +4 (+1 at levels 11, 16, 20)",Fighter,1
1218,Furious Focus    Ignore power attack penalty for first attack,,1,,Fighter,1
1218,Furious Focus,,1,Furious Focus    Ignore power attack penalty for first attack,Fighter,1
1218,Ignore power attack penalty for first attack,,1,Furious Focus    Ignore power attack penalty for first attack,Fighter,1
1219,Power Attack,,2,,Fighter,1
1220,ATTACK ACTIONS,,2,,Fighter,1
1220,ATTACK,,2,ATTACK ACTIONS,Fighter,1
1220,ACTIONS,,2,ATTACK ACTIONS,Fighter,1
1221,against larger foes,,2,,Fighter,1
1222,to confirm criticals,,4,,Fighter,1
1224,Improved Devastating Strike  +2 per die,,1,,Fighter,1
1224,Improved Devastating Strike,,1,Improved Devastating Strike  +2 per die,Fighter,1
1224,per die,,1,Improved Devastating Strike  +2 per die,Fighter,1
1225,Devastating Strike    +2 per extra die,,1,,Fighter,1
1225,Devastating Strike,,1,Devastating Strike    +2 per extra die,Fighter,1
1225,per extra die,,1,Devastating Strike    +2 per extra die,Fighter,1
1226,Greater Vital Strike,,2,,Fighter,1
1227,Improved Vital Strike,,2,,Fighter,1
1228,Vital Strike    Extra damage dice,,1,,Fighter,1
1228,Vital Strike,,1,Vital Strike    Extra damage dice,Fighter,1
1228,Extra damage dice,,1,Vital Strike    Extra damage dice,Fighter,1
1229,SINGLE ATTACK,,1,,Fighter,1
1229,SINGLE,,1,SINGLE ATTACK,Fighter,1
1229,ATTACK,,1,SINGLE ATTACK,Fighter,1
1230,+ 1d6,,2,,Fighter,1
1232,Precise Strike    When flanking,,1,,Fighter,1
1232,Precise Strike,,1,Precise Strike    When flanking,Fighter,1
1232,When flanking,,1,Precise Strike    When flanking,Fighter,1
1233,Paired Opportunists    When adjacent,,1,,Fighter,1
1233,Paired Opportunists,,1,Paired Opportunists    When adjacent,Fighter,1
1233,When adjacent,,1,Paired Opportunists    When adjacent,Fighter,1
1234,to attacks of opportunity,,2,,Fighter,1
1237,Outflank    When flanking,,1,,Fighter,1
1237,Outflank,,1,Outflank    When flanking,Fighter,1
1237,When flanking,,1,Outflank    When flanking,Fighter,1
1238,TEAMWORK|FEATS,,1,,Fighter,1
1238,TEAMWORK,,1,TEAMWORK|FEATS,Fighter,1
1238,FEATS,,1,TEAMWORK|FEATS,Fighter,1
1239,per successive hit,,4,,Fighter,1
1241,SUBTOTAL BUFFS & TEAMWORK,,1,,Fighter,1
1241,SUBTOTAL,,1,SUBTOTAL BUFFS & TEAMWORK,Fighter,1
1241,BUFFS & TEAMWORK,,1,SUBTOTAL BUFFS & TEAMWORK,Fighter,1
1249,WEAPON BONUSES,,1,,Fighter,1
1249,WEAPON,,1,WEAPON BONUSES,Fighter,1
1249,BONUSES,,1,WEAPON BONUSES,Fighter,1
1250,BUFFS,,2,,Fighter,1
1252,Favoured|Enemy,,2,,Fighter,1
1254,(require,,2,,Fighter,1
1255,Charge  -2 to AC for the rest of the round,,1,,Fighter,1
1255,Charge,,1,Charge  -2 to AC for the rest of the round,Fighter,1
1255,to,,1,Charge  -2 to AC for the rest of the round,Fighter,1
1255,AC,,1,Charge  -2 to AC for the rest of the round,Fighter,1
1255,for the rest of the round,,1,Charge  -2 to AC for the rest of the round,Fighter,1
1256,Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft,,1,,Fighter,1
1256,Half of Ranger’s|Favoured Enemy|bonus granted to|allies within,,1,Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft,Fighter,1
1256,30ft,,1,Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft,Fighter,1
1257,Morale Bonus    Inspire Courage and similar,,1,,Fighter,1
1257,Morale Bonus,,1,Morale Bonus    Inspire Courage and similar,Fighter,1
1257,Inspire Courage and similar,,1,Morale Bonus    Inspire Courage and similar,Fighter,1
1258,Haste    One extra attack at full bonus,,1,,Fighter,1
1258,Haste,,1,Haste    One extra attack at full bonus,Fighter,1
1258,One extra attack at full bonus,,1,Haste    One extra attack at full bonus,Fighter,1
1261,"Cavalry Formation    Share space, charge through allied mount",,1,,Fighter,1
1261,Cavalry Formation,,1,"Cavalry Formation    Share space, charge through allied mount",Fighter,1
1261,"Share space, charge through allied mount",,1,"Cavalry Formation    Share space, charge through allied mount",Fighter,1
1262,"Broken Wing Gambit    Grant +2/+2, get attack of opportunity",,1,,Fighter,1
1262,Broken Wing Gambit,,1,"Broken Wing Gambit    Grant +2/+2, get attack of opportunity",Fighter,1
1262,Grant,,1,"Broken Wing Gambit    Grant +2/+2, get attack of opportunity",Fighter,1
1262,", get attack of opportunity",,1,"Broken Wing Gambit    Grant +2/+2, get attack of opportunity",Fighter,1
1263,Improved Back to Back    +2 to ally’s AC,,1,,Fighter,1
1263,Improved Back to Back,,1,Improved Back to Back    +2 to ally’s AC,Fighter,1
1263,to ally’s,,1,Improved Back to Back    +2 to ally’s AC,Fighter,1
1263,AC,,1,Improved Back to Back    +2 to ally’s AC,Fighter,1
1264,Back to Back    +2 to AC against flanking,,1,,Fighter,1
1264,Back to Back,,1,Back to Back    +2 to AC against flanking,Fighter,1
1264,to,,1,Back to Back    +2 to AC against flanking,Fighter,1
1264,AC,,1,Back to Back    +2 to AC against flanking,Fighter,1
1264,against flanking,,1,Back to Back    +2 to AC against flanking,Fighter,1
1265,Target of Opportunity    Extra attack when ally hits with ranged,,1,,Fighter,1
1265,Target of Opportunity,,1,Target of Opportunity    Extra attack when ally hits with ranged,Fighter,1
1265,Extra attack when ally hits with ranged,,1,Target of Opportunity    Extra attack when ally hits with ranged,Fighter,1
1266,"Tandem Trip    When ally is adjacent, roll twice for trip CMB",,1,,Fighter,1
1266,Tandem Trip,,1,"Tandem Trip    When ally is adjacent, roll twice for trip CMB",Fighter,1
1266,"When ally is adjacent, roll twice for trip",,1,"Tandem Trip    When ally is adjacent, roll twice for trip CMB",Fighter,1
1266,CMB,,1,"Tandem Trip    When ally is adjacent, roll twice for trip CMB",Fighter,1
1267,Shake It Off    +1 to all saving throws per adjacent ally,,1,,Fighter,1
1267,Shake It Off,,1,Shake It Off    +1 to all saving throws per adjacent ally,Fighter,1
1267,to all saving throws per adjacent ally,,1,Shake It Off    +1 to all saving throws per adjacent ally,Fighter,1
1268,Seize the Moment    AoO when ally confirms critical hit,,1,,Fighter,1
1268,Seize the Moment,,1,Seize the Moment    AoO when ally confirms critical hit,Fighter,1
1268,AoO when ally confirms critical hit,,1,Seize the Moment    AoO when ally confirms critical hit,Fighter,1
1269,Pack Attack    Ally’s attack allows you to take 5ft step,,1,,Fighter,1
1269,Pack Attack,,1,Pack Attack    Ally’s attack allows you to take 5ft step,Fighter,1
1269,Ally’s attack allows you to take,,1,Pack Attack    Ally’s attack allows you to take 5ft step,Fighter,1
1269,5ft,,1,Pack Attack    Ally’s attack allows you to take 5ft step,Fighter,1
1269,step,,1,Pack Attack    Ally’s attack allows you to take 5ft step,Fighter,1
1270,"Improved Feint Partner    When ally feints, gain AoO",,1,,Fighter,1
1270,Improved Feint Partner,,1,"Improved Feint Partner    When ally feints, gain AoO",Fighter,1
1270,"When ally feints, gain AoO",,1,"Improved Feint Partner    When ally feints, gain AoO",Fighter,1
1271,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",,1,,Fighter,1
1271,Feint Partner,,1,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",Fighter,1
1271,"When ally feints, enemy loses",,1,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",Fighter,1
1271,DEX,,1,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",Fighter,1
1271,bonus to,,1,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",Fighter,1
1271,AC,,1,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",Fighter,1
1272,Escape Route    Don’t provoke AoO whem adjacent to an ally,,1,,Fighter,1
1272,Escape Route,,1,Escape Route    Don’t provoke AoO whem adjacent to an ally,Fighter,1
1272,Don’t provoke AoO whem adjacent to an ally,,1,Escape Route    Don’t provoke AoO whem adjacent to an ally,Fighter,1
1273,Coordinated Charge    Charge the same foe as an ally,,1,,Fighter,1
1273,Coordinated Charge,,1,Coordinated Charge    Charge the same foe as an ally,Fighter,1
1273,Charge the same foe as an ally,,1,Coordinated Charge    Charge the same foe as an ally,Fighter,1
1274,Cleave    Extra attack if you hit,,1,,Fighter,1
1274,Cleave,,1,Cleave    Extra attack if you hit,Fighter,1
1274,Extra attack if you hit,,1,Cleave    Extra attack if you hit,Fighter,1
1275,Improved Cleaving Finish    Any number per round,,1,,Fighter,1
1275,Improved Cleaving Finish,,1,Improved Cleaving Finish    Any number per round,Fighter,1
1275,Any number per round,,1,Improved Cleaving Finish    Any number per round,Fighter,1
1276,Cleaving Finish    Extra attack if enemy is knocked out,,1,,Fighter,1
1276,Cleaving Finish,,1,Cleaving Finish    Extra attack if enemy is knocked out,Fighter,1
1276,Extra attack if enemy is knocked out,,1,Cleaving Finish    Extra attack if enemy is knocked out,Fighter,1
1277,Great Cleave    Any number of extra attacks per round,,1,,Fighter,1
1277,Great Cleave,,1,Great Cleave    Any number of extra attacks per round,Fighter,1
1277,Any number of extra attacks per round,,1,Great Cleave    Any number of extra attacks per round,Fighter,1
1279,WEAPON MASTERY,,2,,Fighter,1
1280,ATTACK FEATS,,2,,Fighter,1
1281,Allied Spellcaster    +2 to overcome spell resistance,,1,,Fighter,1
1281,Allied Spellcaster,,1,Allied Spellcaster    +2 to overcome spell resistance,Fighter,1
1281,to overcome spell resistance,,1,Allied Spellcaster    +2 to overcome spell resistance,Fighter,1
1282,Swap Places    Switch places with an ally,,1,,Fighter,1
1282,Swap Places,,1,Swap Places    Switch places with an ally,Fighter,1
1282,Switch places with an ally,,1,Swap Places    Switch places with an ally,Fighter,1
1283,Shielded Caster    +4 to concentration checks,,1,,Fighter,1
1283,Shielded Caster,,1,Shielded Caster    +4 to concentration checks,Fighter,1
1283,to concentration checks,,1,Shielded Caster    +4 to concentration checks,Fighter,1
1284,Shield Wall    +1 / +2 to AC when both using shields,,1,,Fighter,1
1284,Shield Wall,,1,Shield Wall    +1 / +2 to AC when both using shields,Fighter,1
1284,to,,1,Shield Wall    +1 / +2 to AC when both using shields,Fighter,1
1284,AC,,1,Shield Wall    +1 / +2 to AC when both using shields,Fighter,1
1284,when both using shields,,1,Shield Wall    +1 / +2 to AC when both using shields,Fighter,1
1285,Lookout    Act in surprise round if ally can act,,1,,Fighter,1
1285,Lookout,,1,Lookout    Act in surprise round if ally can act,Fighter,1
1285,Act in surprise round if ally can act,,1,Lookout    Act in surprise round if ally can act,Fighter,1
1286,Duck and Cover    Take ally’s result on reflex save,,1,,Fighter,1
1286,Duck and Cover,,1,Duck and Cover    Take ally’s result on reflex save,Fighter,1
1286,Take ally’s result on reflex save,,1,Duck and Cover    Take ally’s result on reflex save,Fighter,1
1287,Coordinated Manoeuvres    +2 to CMB,,1,,Fighter,1
1287,Coordinated Manoeuvres,,1,Coordinated Manoeuvres    +2 to CMB,Fighter,1
1287,to,,1,Coordinated Manoeuvres    +2 to CMB,Fighter,1
1287,CMB,,1,Coordinated Manoeuvres    +2 to CMB,Fighter,1
1288,Coordinated Defence    +2 to CMD,,1,,Fighter,1
1288,Coordinated Defence,,1,Coordinated Defence    +2 to CMD,Fighter,1
1288,to,,1,Coordinated Defence    +2 to CMD,Fighter,1
1288,CMD,,1,Coordinated Defence    +2 to CMD,Fighter,1
1289,CRITICAL EFFECTS,,1,,Fighter,1
1289,CRITICAL,,1,CRITICAL EFFECTS,Fighter,1
1289,EFFECTS,,1,CRITICAL EFFECTS,Fighter,1
1290,Greater Weapon Specialisation,,2,,Fighter,1
1291,Threat range,,4,,Fighter,1
1294,Weapon Mastery    Increased critical range and always confirm critical hits,,1,,Fighter,1
1294,Weapon Mastery,,1,Weapon Mastery    Increased critical range and always confirm critical hits,Fighter,1
1294,Increased critical range and always confirm critical hits,,1,Weapon Mastery    Increased critical range and always confirm critical hits,Fighter,1
1297,Base|Attack|Bonus,,2,,Fighter,1
1299,Improved Critical / Keen weapon / Keen magical effect,,2,,Fighter,1
1301,Weapon Specialisation:,,2,,Fighter,1
1302,Greater Penetrating Strike    Ignore damage reduction up to 10/—,,1,,Fighter,1
1302,Greater Penetrating Strike,,1,Greater Penetrating Strike    Ignore damage reduction up to 10/—,Fighter,1
1302,Ignore damage reduction up to 10/—,,1,Greater Penetrating Strike    Ignore damage reduction up to 10/—,Fighter,1
1303,Penetrating Strike    Ignore damage reduction up to 5/—,,1,,Fighter,1
1303,Penetrating Strike,,1,Penetrating Strike    Ignore damage reduction up to 5/—,Fighter,1
1303,Ignore damage reduction up to 5/—,,1,Penetrating Strike    Ignore damage reduction up to 5/—,Fighter,1
1304,Greater Weapon Focus,,2,,Fighter,1
1305,Critical Focus,,4,,Fighter,1
1307,Masterwork     Doesn’t stack with magic bonus,,1,,Fighter,1
1307,Masterwork,,1,Masterwork     Doesn’t stack with magic bonus,Fighter,1
1307,Doesn’t stack with magic bonus,,1,Masterwork     Doesn’t stack with magic bonus,Fighter,1
1309,Weapon Focus:,,2,,Fighter,1
1314,Off-hand weapon    (2 less for a light weapon),,1,,Fighter,1
1314,Off-hand weapon,,1,Off-hand weapon    (2 less for a light weapon),Fighter,1
1314,less for a light weapon),,1,Off-hand weapon    (2 less for a light weapon),Fighter,1
1316,DR 5/— when wearing armour or using a shield,,2,,Fighter,1
1317,ARMOUR CHECK|PENALTY REDUCTION,,1,,Fighter,1
1317,ARMOUR CHECK|PENALTY,,1,ARMOUR CHECK|PENALTY REDUCTION,Fighter,1
1317,REDUCTION,,1,ARMOUR CHECK|PENALTY REDUCTION,Fighter,1
1318,MAX ARMOUR|DEX BONUS,,1,,Fighter,1
1318,MAX ARMOUR|DEX,,1,MAX ARMOUR|DEX BONUS,Fighter,1
1318,BONUS,,1,MAX ARMOUR|DEX BONUS,Fighter,1
1319,Two-handed weapon,,2,,Fighter,1
1320,Two-weapon fighting    Reduces penalty to:,,1,,Fighter,1
1320,Two-weapon fighting,,1,Two-weapon fighting    Reduces penalty to:,Fighter,1
1320,Reduces penalty to:,,1,Two-weapon fighting    Reduces penalty to:,Fighter,1
1321,Double Slice    No damage penalty,,1,,Fighter,1
1321,Double Slice,,1,Double Slice    No damage penalty,Fighter,1
1321,No damage penalty,,1,Double Slice    No damage penalty,Fighter,1
1322,Weapon Finesse  Use DEX for melee attack,,1,,Fighter,1
1322,Weapon Finesse,,1,Weapon Finesse  Use DEX for melee attack,Fighter,1
1322,Use,,1,Weapon Finesse  Use DEX for melee attack,Fighter,1
1322,DEX,,1,Weapon Finesse  Use DEX for melee attack,Fighter,1
1322,for melee attack,,1,Weapon Finesse  Use DEX for melee attack,Fighter,1
1339,TEAMWORK FEATS,,2,,Fighter,1
1340,ATTACK BONUS,,2,,Fighter,1
1341,CRIT,,2,,Fighter,1
1342,DMG,,2,,Fighter,1
1343,ATTACK BONUSES,,2,,Fighter,1
1344,MELEE,,2,,Fighter,1
1345,FIGHTER,,2,,Fighter,1
1346,Heavy Load,,4,,"Inventory 2, Inventory",2
1348,Medium Load,,4,,"Inventory 2, Inventory",2
1350,Light Load,,4,,"Inventory 2, Inventory",2
1355,Debts,,4,,"Inventory 2, Party Funds",2
1359,Valuables,,4,,"Inventory 2, Party Funds",2
1363,Other items,,4,,"Inventory 2, Party Funds",2
1368,Total,,10,,"Inventory 2, Inventory, Party Funds",3
1376,Platinum,,6,,"Inventory 2, Inventory, Party Funds",3
1377,pp,,6,,"Inventory 2, Inventory, Party Funds",3
1380,gp,,6,,"Inventory 2, Inventory, Party Funds",3
1381,Gold,,6,,"Inventory 2, Inventory, Party Funds",3
1384,sp,,6,,"Inventory 2, Inventory, Party Funds",3
1385,Silver,,6,,"Inventory 2, Inventory, Party Funds",3
1387,cp,,6,,"Inventory 2, Inventory, Party Funds",3
1388,Copper,,6,,"Inventory 2, Inventory, Party Funds",3
1389,VALUABLE ITEMS,,2,,Inventory 2,1
1390,MONEY,,4,,"Inventory 2, Inventory",2
1391,Value,,12,,"Inventory 2, Inventory, Party Funds",3
1392,INVENTORY,,4,,"Inventory 2, Inventory",2
1393,coins,,2,,Inventory 2,1
1394,50 coins weighs 1lb,,2,,Inventory 2,1
1396,Total Weight,,10,,"Inventory 2, Inventory, Party Funds",3
