"Original","Part of","Count","File","Volume","Game","Level"
"FLAT-FOOTED","FLAT-FOOTED AC","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"AC","FLAT-FOOTED AC","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"TOUCH","TOUCH AC","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"AC","TOUCH AC","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"ARMOUR","ARMOUR CLASS","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"CLASS","ARMOUR CLASS","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"WILL","WILL SAVE","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"SAVE","WILL SAVE","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"REFLEX","REFLEX SAVE","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"SAVE","REFLEX SAVE","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"FORTITUDE","FORTITUDE SAVE","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"SAVE","FORTITUDE SAVE","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"Appraise","","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"Acrobatics","","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"NPC GROUP","","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"Organisation","","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"PF-RPG","","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"Campaign","","1","Pathfinder/GM/NPC Group","Core Rulebook","Pathfinder","1"
"Morale|Bonus","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"CMD","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"COMBAT MANOEUVRE","COMBAT MANOEUVRE|DEFENCE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"DEFENCE","COMBAT MANOEUVRE|DEFENCE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"CMB","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"COMBAT MANOEUVRES","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Misc","","6","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Deflection|Modifier","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Base|Attack","","2","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"DEX","","14","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Size|Modifier","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"STR","","6","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"COMBAT MANOEUVRE","COMBAT MANOEUVRE|BONUS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"BONUS","COMBAT MANOEUVRE|BONUS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Ammo","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"ATTACKS","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Damage","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Critical","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"sq","","9","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"ft","","9","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Range","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Attack Bonus","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"COMBAT","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Temp Damage","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Temp Attack","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Temp Speed","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"with Armour","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Climb","","2","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Fly","","2","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Swim","","2","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"SPEED","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"INIT","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"INITIATIVE","INITIATIVE BONUS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"BONUS","INITIATIVE BONUS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"BASE ATTACK","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"CHA","","8","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"WIS","","7","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"INT","","5","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Ranks","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"SKILLS","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Use Magical Device","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Survival","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Stealth","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Spellcraft","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Sleight of Hand","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Sense Motive","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Ride","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Perception","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Linguistics","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Intimidate","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Heal","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Handle Animal","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Escape Artist","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Disguise","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Disable Device","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Diplomacy","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Bluff","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Appraise","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Acrobatics","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Skill","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"HEALTH","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"hp","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Non-lethal","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Wounds","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Dying","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Unconcious","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Stable","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"HIT POINTS","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"NOTES","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"COMBAT ABILITIES","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"DEFENCE","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Damage Reduction","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Spell Resistance","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"ARMOUR CLASS","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"FLAT-FOOTED","FLAT-FOOTED ARMOUR CLASS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"ARMOUR CLASS","FLAT-FOOTED ARMOUR CLASS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"TOUCH","TOUCH ARMOUR CLASS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"ARMOUR CLASS","TOUCH ARMOUR CLASS","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"AC","","4","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Temp AC","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Armour|& Shield","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"EFFECTS","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"SAVING THROWS","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Evasion","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Endurance","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"WILL","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"REF","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"FORT","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"WILL","WILL SAVE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"SAVE","WILL SAVE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"REFLEX","REFLEX SAVE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"SAVE","REFLEX SAVE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Base Save","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Temp","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"FORTITUDE","FORTITUDE SAVE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"SAVE","FORTITUDE SAVE","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"CON","","3","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"INVENTORY","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"EQUIPMENT","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"ABILITIES","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"MALE","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"FEMALE","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"EVIL","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"GOOD","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"CHAOTIC","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"LAWFUL","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"NPC","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Ability Modifier = (Total Ability Score - 10) ÷ 2","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"CR","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Temp|Bonus","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Item|Bonus","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Ability|Modifier","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Ability|Score","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Properties","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Level","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Class","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Race","","1","Pathfinder/GM/NPC","Core Rulebook","Pathfinder","1"
"Use Magical Device","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Swim","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Survival","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Stealth","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Spellcraft","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Sleight of Hand","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Sense Motive","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Ride","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Perception","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Linguistics","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Intimidate","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Heal","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Handle Animal","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Fly","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Escape Artist","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Disguise","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Disable Device","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Diplomacy","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Concentration","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Climb","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Bluff","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Appraise","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Acrobatics","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"LANGUAGES","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"SKILLS","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"DEFENCE & SAVING THROWS","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Name","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"EVIL","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"GOOD","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"CHAOTIC","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"LAWFUL","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"FLAT-FOOTED","FLAT-FOOTED AC","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"AC","FLAT-FOOTED AC","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"TOUCH","TOUCH AC","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"AC","TOUCH AC","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"ARMOUR","ARMOUR CLASS","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"CLASS","ARMOUR CLASS","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"WILL","WILL SAVE","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"SAVE","WILL SAVE","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"REFLEX","REFLEX SAVE","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"SAVE","REFLEX SAVE","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"FORTITUDE","FORTITUDE SAVE","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"SAVE","FORTITUDE SAVE","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"PARTY","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"XP","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"PF-RPG","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"Campaign","","1","Pathfinder/GM/Party","Core Rulebook","Pathfinder","1"
"per turn","","4","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"BUILDINGS","BUILDINGS    Add buildings to towns","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Add buildings to towns","BUILDINGS    Add buildings to towns","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"bp","","15","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"SETTLE","SETTLE    Create new towns","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Create new towns","SETTLE    Create new towns","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"TERRAIN","TERRAIN    Build farms, roads, mines etc","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Build farms, roads, mines etc","TERRAIN    Build farms, roads, mines etc","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"HEXES","HEXES    Claim and abandon hexes","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Claim and abandon hexes","HEXES    Claim and abandon hexes","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"CONSUMPTION","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Farms","","2","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Towns","","2","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Size","","4","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"IN WINTER","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"IN SUMMER","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"MILITARY","MILITARY    Create armed units (comes from allocation for settling towns)","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Create armed units (comes from allocation for settling towns)","MILITARY    Create armed units (comes from allocation for settling towns)","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"WITHDRAW","WITHDRAW    Gain 2000gp per bp. Increase unrest by 1, then make a loyalty check","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Gain 2000gp per bp. Increase unrest by 1, then make a loyalty check","WITHDRAW    Gain 2000gp per bp. Increase unrest by 1, then make a loyalty check","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"SPENDING","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Misc","","3","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Festivals","","2","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Promotions","","2","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"STABILITY","STABILITY   On success, -1 unrest or add 1bp; on failure, +1 unrest; on failure by 4, +d4 unrest","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"On success, -1 unrest or add 1bp; on failure, +1 unrest; on failure by 4, +d4 unrest","STABILITY   On success, -1 unrest or add 1bp; on failure, +1 unrest; on failure by 4, +d4 unrest","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Kingdom’s|Income","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Economy|Roll","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"TAX","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"OTHER INCOME","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"DEPOSIT","DEPOSIT    4000gp in trade goods and treasure nets 1bp","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"4000gp in trade goods and treasure nets 1bp","DEPOSIT    4000gp in trade goods and treasure nets 1bp","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"ASSIGN LEADERSHIP","ASSIGN LEADERSHIP    Adjust kingdom rolls","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Adjust kingdom rolls","ASSIGN LEADERSHIP    Adjust kingdom rolls","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"If unrest reaches 20, the kingdom falls into anarchy","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"If unrest is more than 10, abandon a hex","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Royal enforcer can reduce unrest by 1, but must then make a loyalty check or lose 1 loyalty","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"+2 unrest if the treasury is empty","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"+1 unrest for each attribute (Economy, Loyalty or Stability) that is negative","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"UNREST","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"INCOME","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"EDICTS","","2","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"UPKEEP","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"KINGDOM MANAGEMENT","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Kingdom","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Duchy","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Barony","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"TOTAL","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"N/A","","4","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Settlements","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Resources","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Leadership","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Vacancies","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Treasury funds","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"TREASURY","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"EVIL","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"GOOD","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"CHAOTIC","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"LAWFUL","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Neutral:","Neutral: +2 Stability","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Stability","Neutral: +2 Stability","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Evil:","Evil: +2 Economy","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Economy","Evil: +2 Economy","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Lawful:","Lawful: +2 Economy","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Economy","Lawful: +2 Economy","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Chaotic:","Chaotic: +2 Loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Loyalty","Chaotic: +2 Loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Good:","Good: +2 Loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Loyalty","Good: +2 Loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"or","","11","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"economy,","+4 economy, -8 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty","+4 economy, -8 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Overwhelming","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"economy,","+3 economy, -4 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty","+3 economy, -4 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Heavy","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"economy,","+2 economy, -2 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty","+2 economy, -2 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Normal","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"economy,","+1 economy, -1 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty","+1 economy, -1 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"Light","","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty","+1 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"None","","3","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty,","+4 loyalty, +8bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"+8bp","+4 loyalty, +8bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"consumption","+4 loyalty, +8bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty,","+3 loyalty, +4bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"+4bp","+3 loyalty, +4bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"consumption","+3 loyalty, +4bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty,","+2 loyalty, +2bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"+2bp","+2 loyalty, +2bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"consumption","+2 loyalty, +2bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty,","+1 loyalty, +1bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"+1bp","+1 loyalty, +1bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"consumption","+1 loyalty, +1bp consumption","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
"loyalty","-1 loyalty","1","Pathfinder/GM/Kingdom/Kingdom","Core Rulebook","Pathfinder","1"
