"Frame number","Original","Translation","Count","Part of","Files","File count"
"1210","(Round down)","","56","","Cleric, Monk, Death Master, Dragon Shaman, Dragonfire Adept, Dread Necromancer, Extended Cleric, Hexblade, Spellthief, Warlock, Incarnate, Soulborn, Totemist, Ardent, Divine Mind, Lurk, Psion, Psychic Warrior, Soulknife v2, Soulknife, Wilder, Crusader, Shadowcaster, Swordsage","24"
"1214","TO DESTROY CREATURE  MAX HIT DICE","","5","","Cleric, Paladin, Extended Cleric, Extended Paladin, Factotum","5"
"1214","TO DESTROY CREATURE","","5","TO DESTROY CREATURE  MAX HIT DICE","Cleric, Paladin, Extended Cleric, Extended Paladin, Factotum","5"
"1214","MAX HIT DICE","","5","TO DESTROY CREATURE  MAX HIT DICE","Cleric, Paladin, Extended Cleric, Extended Paladin, Factotum","5"
"1219","2d6 +","","14","","Cleric, Paladin, Death Master, Dread Necromancer, Extended Cleric, Extended Paladin, Factotum","7"
"1221","CREATURES AFFECTED TOTAL HIT DICE","","5","","Cleric, Paladin, Extended Cleric, Extended Paladin, Factotum","5"
"1221","CREATURES AFFECTED","","5","CREATURES AFFECTED TOTAL HIT DICE","Cleric, Paladin, Extended Cleric, Extended Paladin, Factotum","5"
"1221","TOTAL HIT DICE","","5","CREATURES AFFECTED TOTAL HIT DICE","Cleric, Paladin, Extended Cleric, Extended Paladin, Factotum","5"
"1226","TURNS / REBUKES PER DAY","","2","","Cleric, Extended Cleric","2"
"1226","TURNS / REBUKES","","2","TURNS / REBUKES PER DAY","Cleric, Extended Cleric","2"
"1226","PER DAY","","2","TURNS / REBUKES PER DAY","Cleric, Extended Cleric","2"
"1231","Granted Power","","12","","Cleric, Extended Cleric","2"
"1232","Domain","","12","","Cleric, Extended Cleric","2"
"1339","COMBAT ABILITIES","","10","","Combat, Extended Combat, NPC, Psicrystal, Psionic Combat","5"
"1359","Throat","","8","","Combat, Incarnate, Soulborn, Totemist","4"
"1363","Arms","","8","","Combat, Incarnate, Soulborn, Totemist","4"
"1401","Improved|Evasion","","10","","Combat, Extended Combat, Psicrystal, Psionic Combat","4"
"1407","Racial","","18","","Combat, Extended Combat, Ardent, Lurk, Psion, Psionic Combat, Psychic Warrior, Wilder","8"
"1417","Size Modifier|× 4","","4","","Combat, Extended Combat","2"
"1428","BASE ATTACK BONUS","","2","","Combat, Extended Combat","2"
"1428","BASE ATTACK","","2","BASE ATTACK BONUS","Combat, Extended Combat","2"
"1428","BONUS","","2","BASE ATTACK BONUS","Combat, Extended Combat","2"
"1446","Bard|Cleric|Druid|Monk|Paladin|Ranger|Sorcerer|Wizard","","2","","Cover","1"
"1448","Animal Companion|Wild Shape|Party Funds|Spellbook","","2","","Cover","1"
"1449","ADDITIONAL PAGES","","2","","Cover","1"
"1450","Character Info|Combat|Inventory","","2","","Cover","1"
"1451","EXTENDED PAGES","","2","","Cover","1"
"1452","Character Info|Combat","","2","","Cover","1"
"1453","CORE PAGES","","6","","Cover","1"
"1455","Combat","","2","","Cover","1"
"1456","Reverse:","","4","","Cover","1"
"1457","Character Info","","2","","Cover","1"
"1458","Front:","","4","","Cover","1"
"1459","Character Sheet","","2","","Cover","1"
"1460","Animal Companion|(Combat)","","2","","Cover","1"
"1462","Animal Companion|(Info)","","2","","Cover","1"
"1464","Half size","","2","","Cover","1"
"1465","Familiar","","2","","Cover","1"
"1466","Spell List","","2","","Cover","1"
"1467","Wizard","","2","","Cover","1"
"1468","A typical character sheet set for a wizard with a familiar would contain these pages:","","2","","Cover","1"
"1472","How to use","","2","","Cover","1"
"1473","This document is distributed free of charge under the Artistic License 2.0. It is not for sale, under any conditions.|You are free to modify it and distribute your modifications, provided you retain this notice.|This document is open source.  http://code.google.com/p/charactersheets/|Dungeons & Dragons and all associated logos and properties are trademarks of Wizards of the Coast, Inc","","2","","Cover","1"
"1475","Created by Sadie|Special thanks to Bob790","","5","","Cover","1"
"1476","PART ONE","","2","","Cover","1"
"1478","CORE CLASSES","","2","","Cover","1"
"1479","FAIRLY COMPLETE|CHARACTER SHEET SET","","2","","Cover","1"
"1492","WILD SHAPE","","4","","Druid, Wild Shape","2"
"1527","Current Shape","","4","","Druid, Urban Druid","2"
"1529","Times Today","","4","","Druid, Urban Druid","2"
"1530","Times per day","","4","","Druid, Urban Druid","2"
"1531","DRUID","","2","","Druid","1"
"1698","Power|Attack","","12","","Extended Combat, Psionic Combat","2"
"1702","Morale|Bonus","","8","","Extended Combat, Psionic Combat","2"
"1716","METAMAGIC","","2","","Extended Combat","1"
"1773","Climb Speed","","2","","Extended Combat","1"
"1988","PERFECT SELF","","2","","Monk","1"
"1989","EMPTY BODY","","2","","Monk","1"
"1990","QUIVERING PALM","","2","","Monk","1"
"1991","DIAMOND SOUL","","2","","Monk","1"
"1992","ABUNDANT STEP","","2","","Monk","1"
"1995","Rounds Today","","2","","Monk","1"
"1996","Monk Level","","12","","Monk","1"
"1997","ETHERIAL|ROUNDS","","1","","Monk","1"
"1997","ETHERIAL","","1","ETHERIAL|ROUNDS","Monk","1"
"1997","ROUNDS","","1","ETHERIAL|ROUNDS","Monk","1"
"2006","SAVE DC","","5","","Monk, Death Master, Mountebank","3"
"2006","SAVE","","3","SAVE DC","Monk, Mountebank","2"
"2006","DC","","3","SAVE DC","Monk, Mountebank","2"
"2007","QUIVER DAYS","","1","","Monk","1"
"2007","QUIVER","","1","QUIVER DAYS","Monk","1"
"2007","DAYS","","1","QUIVER DAYS","Monk","1"
"2011","SPELL RESISTANCE","","1","","Monk","1"
"2011","SPELL","","1","SPELL RESISTANCE","Monk","1"
"2011","RESISTANCE","","1","SPELL RESISTANCE","Monk","1"
"2012","CASTER LEVEL","","1","","Monk","1"
"2012","CASTER","","1","CASTER LEVEL","Monk","1"
"2012","LEVEL","","1","CASTER LEVEL","Monk","1"
"2014","WHOLENESS OF BODY","","2","","Monk","1"
"2015","FLURRY OF BLOWS","","2","","Monk","1"
"2016","MONK","","4","","Monk","1"
"2017","Flurry|Attack","","4","","Monk","1"
"2023","EXOTIC WEAPON ATTACK BONUS","","1","","Monk","1"
"2023","EXOTIC WEAPON ATTACK","","1","EXOTIC WEAPON ATTACK BONUS","Monk","1"
"2023","BONUS","","1","EXOTIC WEAPON ATTACK BONUS","Monk","1"
"2030","HEALING POINTS|PER DAY","","3","","Monk, Paladin, Extended Paladin","3"
"2030","HEALING POINTS","","3","HEALING POINTS|PER DAY","Monk, Paladin, Extended Paladin","3"
"2030","PER DAY","","3","HEALING POINTS|PER DAY","Monk, Paladin, Extended Paladin","3"
"2032","Points Healed","","4","","Monk, Dragon Shaman","2"
"2033","UNARMED ATTACK BONUS","","1","","Monk","1"
"2033","UNARMED ATTACK","","1","UNARMED ATTACK BONUS","Monk","1"
"2033","BONUS","","1","UNARMED ATTACK BONUS","Monk","1"
"2035","Assume ethereal state","","2","","Monk","1"
"2036","Treated as outsider","","2","","Monk","1"
"2037","Delayed death by days equal to monk level, once a week","","2","","Monk","1"
"2038","Spell resistance","","2","","Monk","1"
"2039","No age penalties or artificial aging","","2","","Monk","1"
"2040","Treat unarmed attacks as adamantine weapons","","2","","Monk","1"
"2041","Heal wounds","","2","","Monk","1"
"2042","Immune to all diseases","","2","","Monk","1"
"2043","Reduce effective falling height using wall","","2","","Monk","1"
"2044","Treat unarmed attacks as magic weapons","","2","","Monk","1"
"2045","Use dimension door once per day","","2","","Monk","1"
"2046","Immune to all poisons","","2","","Monk","1"
"2047","Treat unarmed attacks as  lawful weapons","","2","","Monk","1"
"2048","+2 to saves against enchantments","","4","","Monk, Mountebank","2"
"2049","Take only half damage even on failed reflex","","2","","Monk","1"
"2050","Avoid all damage on successful reflex","","2","","Monk","1"
"2051","Treat hands as weapons","","4","","Monk, Battle Dancer","2"
"2052","Empty Body","","2","","Monk","1"
"2054","Slow Fall any distance","","2","","Monk","1"
"2055","Perfect Self","","2","","Monk","1"
"2058","Quivering Palm","","2","","Monk","1"
"2060","Slow Fall 90 ft","","2","","Monk","1"
"2062","Slow Fall 70 ft","","2","","Monk","1"
"2064","Diamond Soul","","2","","Monk","1"
"2067","Speak with any living creature","","2","","Monk","1"
"2068","Tongue of the Sun and Moon","","2","","Monk","1"
"2069","Timeless Body","","2","","Monk","1"
"2072","Slow Fall 80 ft","","2","","Monk","1"
"2073","Ki Strike (adamantine)","","2","","Monk","1"
"2077","Slow Fall 40 ft","","2","","Monk","1"
"2079","Wholeness of Body","","2","","Monk","1"
"2081","Slow Fall 30 ft","","2","","Monk","1"
"2083","Purity of Body","","2","","Monk","1"
"2085","Still Mind","","2","","Monk","1"
"2088","Slow Fall 20 ft","","2","","Monk","1"
"2089","Ki Strike (magic)","","2","","Monk","1"
"2092","Slow Fall 60 ft","","2","","Monk","1"
"2093","Abundant Step","","2","","Monk","1"
"2096","Greater Flurry","","2","","Monk","1"
"2097","Diamond Body","","2","","Monk","1"
"2100","Slow Fall 50 ft","","2","","Monk","1"
"2101","Ki Strike (lawful)","","2","","Monk","1"
"2104","Unarmed Strike","","4","","Monk, Battle Dancer","2"
"2105","Use a full attack action for more attacks","","2","","Monk","1"
"2106","Flurry of Blows","","2","","Monk","1"
"2109","Monk|Level","","4","","Monk","1"
"2113","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/magic","","1","","Monk","1"
"2113","Treated as an Outsider","","1","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/magic","Monk","1"
"2113","Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/magic","","1","Treated as an Outsider|Immune to Charm Person and other effects that|target non-outsiders.|Damage reduction 10/magic","Monk","1"
"2115","FLURRY ATTACK BONUS","","1","","Monk","1"
"2115","FLURRY ATTACK","","1","FLURRY ATTACK BONUS","Monk","1"
"2115","BONUS","","1","FLURRY ATTACK BONUS","Monk","1"
"2128","Paladin|Level","","14","","Paladin, Extended Paladin","2"
"2130","SPECIAL MOUNT","","4","","Paladin, Extended Paladin","2"
"2131","Summoned|Mount Today","","4","","Paladin, Extended Paladin","2"
"2133","Mount Type","","4","","Paladin, Extended Paladin","2"
"2136","TURN UNDEAD","","4","","Paladin, Extended Paladin","2"
"2143","LAY ON HANDS","","4","","Paladin, Extended Paladin","2"
"2144","SMITE EVIL","","4","","Paladin, Extended Paladin","2"
"2152","Paladin Level","","12","","Paladin, Extended Paladin","2"
"2159","Round down","","6","","Paladin, Extended Paladin, Factotum","3"
"2181","TURNS PER DAY","","2","","Paladin, Extended Paladin","2"
"2181","TURNS","","2","TURNS PER DAY","Paladin, Extended Paladin","2"
"2181","PER DAY","","2","TURNS PER DAY","Paladin, Extended Paladin","2"
"2183","SMITING ATTACK|BONUS","","2","","Paladin, Extended Paladin","2"
"2183","SMITING ATTACK","","2","SMITING ATTACK|BONUS","Paladin, Extended Paladin","2"
"2183","BONUS","","2","SMITING ATTACK|BONUS","Paladin, Extended Paladin","2"
"2185","Healing Points","","4","","Paladin, Extended Paladin","2"
"2195","SMITING DAMAGE|BONUS","","3","","Paladin, Mountebank, Extended Paladin","3"
"2195","SMITING DAMAGE","","3","SMITING DAMAGE|BONUS","Paladin, Mountebank, Extended Paladin","3"
"2195","BONUS","","3","SMITING DAMAGE|BONUS","Paladin, Mountebank, Extended Paladin","3"
"2204","Smitings Today","","4","","Paladin, Extended Paladin","2"
"2205","Weapon Attack Bonus","","4","","Paladin, Extended Paladin","2"
"2206","Weapon|Damage|Bonus","","6","","Paladin, Mountebank, Extended Paladin","3"
"2207","SMITINGS|PER DAY","","3","","Paladin, Extended Paladin, Soulborn","3"
"2207","SMITINGS","","3","SMITINGS|PER DAY","Paladin, Extended Paladin, Soulborn","3"
"2207","PER DAY","","3","SMITINGS|PER DAY","Paladin, Extended Paladin, Soulborn","3"
"2212","Bonus Spells|WIS","","4","","Paladin, Ranger, Savant, Extended Paladin","4"
"2212","Bonus Spells","","4","Bonus Spells|WIS","Paladin, Ranger, Savant, Extended Paladin","4"
"2212","WIS","","4","Bonus Spells|WIS","Paladin, Ranger, Savant, Extended Paladin","4"
"2223","PALADIN","","4","","Paladin, Extended Paladin","2"
"2227","Cash","","2","","Party Funds","1"
"2231","Inventory","","2","","Party Funds","1"
"2269","QUEST ITEMS","","2","","Party Funds","1"
"2270","CONTAINER","","4","","Party Funds","1"
"2272","PARTY INVENTORY","","2","","Party Funds","1"
"2275","PARTY FUNDS","","2","","Party Funds","1"
"2276","Max Weight","","4","","Party Funds","1"
"2290","Attained","","2","","Party Funds","1"
"2291","Carried by / given to","","2","","Party Funds","1"
"2292","Item","","2","","Party Funds","1"
"2302","WILD EMPATHY","","4","","Ranger, Spirit Shaman","2"
"2303","FAVOURED ENEMIES","","2","","Ranger","1"
"2318","Ranger Level","","2","","Ranger","1"
"2319","WILD EMPATHY BONUS","","1","","Ranger","1"
"2319","WILD EMPATHY","","1","WILD EMPATHY BONUS","Ranger","1"
"2319","BONUS","","1","WILD EMPATHY BONUS","Ranger","1"
"2326","From Level 4","","2","","Ranger","1"
"2329","Ranger|Level","","4","","Ranger","1"
"2332","RANGER","","2","","Ranger","1"
"2335","Favoured Enemy Bonus","","2","","Ranger","1"
"2339","FAVOURED ENEMY","","2","","Ranger","1"
"2385","SORCERER","","4","","Sorcerer, Sorcerer + Metamagic","2"
"2386","SPELL BOOK","","6","","Spell Book (Dense), Spell Book (Large), Spell Book","3"
"2388","School","","20","","Spell Book (Dense), Spell Book (Large), Spell Book, Factotum, Shadowcaster","5"
"2391","Cost","","28","","Spell Book (Large), Spell Book, Factotum, Ardent, Divine Mind, Lurk, Psion, Psychic Warrior, Wilder","9"
"2399","COMBAT","","6","","Wild Shape, NPC, Psicrystal","3"
"2405","Druid|Level","","2","","Wild Shape","1"
"2419","Size|Modifier x4","","2","","Wild Shape","1"
"2425","Initiative","","2","","Wild Shape","1"
"2519","SPELL SCHOOLS","","4","","Wizard, Focused Specialist Wizard","2"
"2522","Speciality Spell","","72","","Wizard, Focused Specialist Wizard","2"
"2542","Specialist|Spell","","2","","Wizard","1"
"2553","Bonus|Spells","","14","","Wizard, Archivist, Beguiler, Favoured Soul, Spirit Shaman, Wu Jen, Focused Specialist Wizard","7"
"2554","INT - 12","","10","","Wizard, Beguiler, Duskblade, Wu Jen, Focused Specialist Wizard","5"
"2555","INT - 8","","10","","Wizard, Beguiler, Duskblade, Wu Jen, Focused Specialist Wizard","5"
"2556","INT - 4","","10","","Wizard, Beguiler, Duskblade, Wu Jen, Focused Specialist Wizard","5"
"2564","Spell Save DC = 10 + INT + Spell Level","","16","","Wizard, Death Master, Savant, Archivist, Artificer, Duskblade, Wu Jen, Focused Specialist Wizard","8"
"2570","WIZARD","","4","","Wizard, Focused Specialist Wizard","2"
"2571","SPECIALITY SCHOOL","","2","","Wizard, Focused Specialist Wizard","2"
"2571","SPECIALITY","","2","SPECIALITY SCHOOL","Wizard, Focused Specialist Wizard","2"
"2571","SCHOOL","","2","SPECIALITY SCHOOL","Wizard, Focused Specialist Wizard","2"
"2572","PROHIBITED SCHOOLS","","2","","Wizard, Focused Specialist Wizard","2"
"2572","PROHIBITED","","2","PROHIBITED SCHOOLS","Wizard, Focused Specialist Wizard","2"
"2572","SCHOOLS","","2","PROHIBITED SCHOOLS","Wizard, Focused Specialist Wizard","2"
"2573","Map Grid|Broad Isometric Grid|    (Portrait)|Fine Isometric Grid|    (Portrait)|Broad Isometric Grid|    (Landscape)|Fine Isometric Grid|    (Landscape)|Hex Grid|Fine Hex Grid","","2","","Cover","1"
"2574","MAPS","","2","","Cover","1"
"2575","Timeline|    (Portrait)|Timeline|    (Landscape)","","2","","Cover","1"
"2576","TIMELINES","","2","","Cover","1"
"2577","Party Summary|NPC|NPC Group Summary","","2","","Cover","1"
"2583","Created by Sadie","","3","Created by Sadie|Special thanks to Bob790","Cover","1"
"2583","Special thanks to Bob790","","3","Created by Sadie|Special thanks to Bob790","Cover","1"
"2584","PART THREE","","2","","Cover","1"
"2586","THE DUNGEON MASTER","","2","","Cover","1"
"2587","MODERATELY COMPLETE|CHARACTER SHEET SET","","2","","Cover","1"
"2590","DEFENCE & SAVING THROWS","","4","","NPC Group, Party","2"
"2595","Rank / Position","","2","","NPC Group","1"
"2596","NPC","","4","","NPC Group, NPC","2"
"2615","FLAT-FOOTED AC","","2","","NPC Group, Party","2"
"2615","FLAT-FOOTED","","2","FLAT-FOOTED AC","NPC Group, Party","2"
"2615","AC","","2","FLAT-FOOTED AC","NPC Group, Party","2"
"2616","TOUCH AC","","2","","NPC Group, Party","2"
"2616","TOUCH","","2","TOUCH AC","NPC Group, Party","2"
"2616","AC","","2","TOUCH AC","NPC Group, Party","2"
"2617","ARMOUR","","2","ARMOUR CLASS","NPC Group, Party","2"
"2617","CLASS","","2","ARMOUR CLASS","NPC Group, Party","2"
"2623","NPC GROUP","","2","","NPC Group","1"
"2624","Organisation","","2","","NPC Group","1"
"2630","DEFENCE","","6","","NPC, Extended Combat","2"
"2633","SAVING THROWS","","8","","NPC, Extended Combat, Psicrystal","3"
"2692","Armour|& Shield","","2","","NPC","1"
"2741","Skill","","2","","NPC","1"
"2743","Allegiance","","2","","NPC","1"
"2744","Character Name","","2","","NPC","1"
"2745","Class","","2","","NPC","1"
"2845","PARTY","","2","","Party","1"
"2927","TIMELINE","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"2928","Page","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"2929","Era","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"2930","of","","4","","Timeline (Landscape), Timeline (Portrait)","2"
"3011","OTHER EVENTS","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"3012","DATE","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"3013","EVENT","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"3014","THREAD","","4","","Timeline (Portrait - continued), Timeline (Portrait)","2"
"3031","and","","2","","Battle Dancer","1"
"3037","AURA|DURATION","","1","","Battle Dancer","1"
"3037","AURA","","1","AURA|DURATION","Battle Dancer","1"
"3037","DURATION","","1","AURA|DURATION","Battle Dancer","1"
"3038","Magic,","","2","","Battle Dancer","1"
"3040","DANCER’S STRIKE","","2","","Battle Dancer","1"
"3048","Battle|Dancer|Level","","6","","Battle Dancer","1"
"3056","Accelerated tumbling...","","2","","Battle Dancer","1"
"3057","-10|on check","","1","","Battle Dancer","1"
"3057","on check","","1","-10|on check","Battle Dancer","1"
"3058","Move through enemies squares/threatened|space at full speed","","2","","Battle Dancer","1"
"3059","Surface is...","","2","","Battle Dancer","1"
"3060","DC MODIFIERS","","4","","Battle Dancer, Truenamer","2"
"3061","Subsequent enemies...","","2","","Battle Dancer","1"
"3063","Each enemy being bypassed after|the first; cumulative","","2","","Battle Dancer","1"
"3064","Lightly obstructed","","2","","Battle Dancer","1"
"3066","Scree, light ruble, shallow bog, undergrowth","","2","","Battle Dancer","1"
"3067","Severely obstructed","","2","","Battle Dancer","1"
"3069","Natural cavern floor, dense rubble, dense|undergrowth","","2","","Battle Dancer","1"
"3070","Sloped or angled","","2","","Battle Dancer","1"
"3073","Severely slippery","","2","","Battle Dancer","1"
"3075","Ice sheet","","2","","Battle Dancer","1"
"3076","Lightly slippery","","2","","Battle Dancer","1"
"3078","Wet floor","","2","","Battle Dancer","1"
"3079","TUMBLE","","2","","Battle Dancer","1"
"3080","Unarmed strikes count as...","","2","","Battle Dancer","1"
"3092","Tumble|Ranks","","2","","Battle Dancer","1"
"3093","Choose one material to treat unarmed strikes as for|overcoming damage reduction","","2","","Battle Dancer","1"
"3094","DC 25 Tumble check to enter oppenent’s space and attack,|if successful, opponent takes -2 AC penalty and can’t make |attacks of opportunity until the start of your next turn","","2","","Battle Dancer","1"
"3095","Begin on firm suface and dance across any liquid without |falling or taking damage; must end on firm surface","","2","","Battle Dancer","1"
"3096","Standard action to treat hands as magic for overcoming |damage reduction","","2","","Battle Dancer","1"
"3097","DANCE OF RECKLESS BRAVERY","","2","","Battle Dancer","1"
"3099","BONUS|DURATION","","1","","Battle Dancer","1"
"3099","BONUS","","1","BONUS|DURATION","Battle Dancer","1"
"3099","DURATION","","1","BONUS|DURATION","Battle Dancer","1"
"3100","BATTLE DANCER","","4","","Battle Dancer","1"
"3101","Full-round action; DC 35 Tumble check to deal +2d6 |damage on each hit against designated target and have|critical threats automatically confirmed until the end of|your next turn","","2","","Battle Dancer","1"
"3102","Gain fly speed equal to normal speed, +4 to attack/+2 |damage when making aerial charge in place of normal|charging modifiers.  Can be combined with Dance of the |Springing Tiger","","2","","Battle Dancer","1"
"3103","Tumble at normal speed, use tumble to move full speed|without penalty","","2","","Battle Dancer","1"
"3104","Strikes treated as aligned for overcoming damage |reduction","","2","","Battle Dancer","1"
"3105","DC 20 Tumble check to to make full attack after charging","","2","","Battle Dancer","1"
"3106","Move action while within opponent’s threatened space|to grant allies within 30ft. +4 bonus vs. fear effects","","2","","Battle Dancer","1"
"3108","Dance of Death’s Embrace","","2","","Battle Dancer","1"
"3110","Dancer’s Strike (any)","","2","","Battle Dancer","1"
"3112","Dance of the Crushing Python","","2","","Battle Dancer","1"
"3114","Dance of the Soaring Eagle","","2","","Battle Dancer","1"
"3116","Dance of the Floating Step","","2","","Battle Dancer","1"
"3118","Dancer’s Strike (magic)","","2","","Battle Dancer","1"
"3120","Dance of the Vexing Snake","","2","","Battle Dancer","1"
"3122","Dance of Reckless Bravery","","2","","Battle Dancer","1"
"3123","Dancer’s Strike (alignment)","","2","","Battle Dancer","1"
"3125","Dance of the Springing Tiger","","2","","Battle Dancer","1"
"3136","Undead must succeed on save or |be unable to attack you for 24 hours|unintelligent undead automatically fail.  |Use this DC for Sustenance of the |Dead as well","","2","","Death Master","1"
"3139","Death Master|Level","","8","","Death Master","1"
"3140","WILL|SAVE DC","","1","","Death Master","1"
"3140","WILL|SAVE","","1","WILL|SAVE DC","Death Master","1"
"3140","DC","","1","WILL|SAVE DC","Death Master","1"
"3143","MASTER OF THE DEAD","","2","","Death Master","1"
"3144","Use this DC for the damage will (halves) save,|the Fear Aura will (negates) save, and|the Paralyzing Touch fortitude (negates) save","","2","","Death Master","1"
"3147","Hit Dice","","2","","Death Master","1"
"3151","LICH ABILITIES","","2","","Death Master","1"
"3152","Applies to undead under|control within 60 ft. If the|creature saves it is no |longer under control","","2","","Death Master","1"
"3159","Undead’s|Total|Hit Dice","","2","","Death Master","1"
"3161","SUSTENANCE OF THE DEAD","","2","","Death Master","1"
"3172","Bonus Spells|INT","","3","","Death Master, Savant","2"
"3178","Death Masters can negate the somatic|components of spells by using a vial of blood|while casting the spell","","2","","Death Master","1"
"3186","Rebuking|Check","","4","","Death Master, Dread Necromancer","2"
"3192","REBUKING CHECK","","4","","Death Master, Dread Necromancer","2"
"3194","TO REBUKE CREATURE |MAX HIT DICE","","2","","Death Master, Dread Necromancer","2"
"3194","TO REBUKE CREATURE","","2","TO REBUKE CREATURE |MAX HIT DICE","Death Master, Dread Necromancer","2"
"3194","MAX HIT DICE","","2","TO REBUKE CREATURE |MAX HIT DICE","Death Master, Dread Necromancer","2"
"3200","TO DESTROY CREATURE |MAX HIT DICE","","2","","Death Master, Dread Necromancer","2"
"3200","TO DESTROY CREATURE","","2","TO DESTROY CREATURE |MAX HIT DICE","Death Master, Dread Necromancer","2"
"3200","MAX HIT DICE","","2","TO DESTROY CREATURE |MAX HIT DICE","Death Master, Dread Necromancer","2"
"3207","CREATURES REBUKED|TOTAL HIT DICE","","2","","Death Master, Dread Necromancer","2"
"3207","CREATURES REBUKED","","2","CREATURES REBUKED|TOTAL HIT DICE","Death Master, Dread Necromancer","2"
"3207","TOTAL HIT DICE","","2","CREATURES REBUKED|TOTAL HIT DICE","Death Master, Dread Necromancer","2"
"3212","REBUKES PER DAY","","2","","Death Master, Dread Necromancer","2"
"3212","REBUKES","","2","REBUKES PER DAY","Death Master, Dread Necromancer","2"
"3212","PER DAY","","2","REBUKES PER DAY","Death Master, Dread Necromancer","2"
"3214","REBUKE UNDEAD","","4","","Death Master, Dread Necromancer","2"
"3229","DM|Level","","2","","Death Master","1"
"3230","DEATH MASTER","","2","","Death Master","1"
"3237","CALMING PERFORMANCE","","2","","Jester","1"
"3239","JESTER","","4","","Jester","1"
"3240","mins","","6","","Jester, Mountebank, Spellthief","3"
"3241","Affect intelligent|undead (they|recieve a +2|to save)","","2","","Jester","1"
"3242","From |level 10:","","2","","Jester","1"
"3243","Use this DC for the Fascinate, |Taunt, Buffoonery, Vicious |Lampoon, Vexing Dialogue,|and Scathing Wit|will (negates) save","","2","","Jester","1"
"3246","Jester Level","","4","","Jester","1"
"3247","WILL|SAVE  DC","","1","","Jester","1"
"3247","WILL|SAVE","","1","WILL|SAVE  DC","Jester","1"
"3247","DC","","1","WILL|SAVE  DC","Jester","1"
"3250","JESTER’S PERFORMANCE","","2","","Jester","1"
"3252","Morale Penalty","","2","","Jester","1"
"3255","Bone Rattler","","2","","Jester","1"
"3262","FRIENDLY ATTITUDE|DURATION","","1","","Jester","1"
"3262","FRIENDLY ATTITUDE","","1","FRIENDLY ATTITUDE|DURATION","Jester","1"
"3262","DURATION","","1","FRIENDLY ATTITUDE|DURATION","Jester","1"
"3265","Deflect Arrows","","2","","Jester","1"
"3297","Vexing Dialogue","","2","","Jester","1"
"3299","Dodge Bonus|(Up to CHA)","","2","","Jester","1"
"3302","Jester|Level","","6","","Jester","1"
"3304","Perform|(Comedy)|Ranks","","2","","Jester","1"
"3306","Buffoonery","","2","","Jester","1"
"3309","Vicious Lampoon","","2","","Jester","1"
"3315","Calming Performance|Snatch Arrows","","2","","Jester","1"
"3318","Taunt","","2","","Jester","1"
"3324","Inspiring Quip","","2","","Jester","1"
"3325","Jester’s Audicity","","2","","Jester","1"
"3341","MASS BEGUILE","","2","","Mountebank","1"
"3343","PATRON","","2","","Mountebank","1"
"3351","ASPECT OF THE DAMNED:  HALF-FIEND ABILITIES","","2","","Mountebank","1"
"3352","Smite Good","","2","","Mountebank","1"
"3353","Spell-Like Abilities (If Int or Wis is 8 or higher)","","1","","Mountebank","1"
"3353","Spell-Like Abilities","","1","Spell-Like Abilities (If Int or Wis is 8 or higher)","Mountebank","1"
"3353","(If Int or Wis is 8 or higher)","","1","Spell-Like Abilities (If Int or Wis is 8 or higher)","Mountebank","1"
"3354","Spell-Like Ability    Level    Uses     Save DC","","2","","Mountebank","1"
"3355","Outsider Traits|Immune to Charm Person and other effects |that target non-outsiders.|Damage reduction 10/magic","","1","","Mountebank","1"
"3355","Outsider Traits","","1","Outsider Traits|Immune to Charm Person and other effects |that target non-outsiders.|Damage reduction 10/magic","Mountebank","1"
"3355","Immune to Charm Person and other effects |that target non-outsiders.|Damage reduction 10/magic","","1","Outsider Traits|Immune to Charm Person and other effects |that target non-outsiders.|Damage reduction 10/magic","Mountebank","1"
"3356","SLA Save DC = 10 + CHA + Spell Level","","2","","Mountebank","1"
"3357","Smite Good Used Today","","2","","Mountebank","1"
"3365","IX (fiends only)","","2","","Mountebank","1"
"3370","Destruction","","4","","Mountebank, Dread Necromancer","2"
"3371","Horrid Wilting","","6","","Mountebank, Dread Necromancer, Warmage","3"
"3374","Summon Monster","","2","","Mountebank","1"
"3377","Unholy Blight","","2","","Mountebank","1"
"3382","Unhallow","","4","","Mountebank, Dread Necromancer","2"
"3383","Unholy Aura","","2","","Mountebank","1"
"3396","Blasphemy","","2","","Mountebank","1"
"3397","Contagion","","6","","Mountebank, Dread Necromancer, Warmage","3"
"3398","Poison","","6","","Mountebank, Dread Necromancer, Warmage","3"
"3399","Desecrate","","2","","Mountebank","1"
"3400","Darkness","","4","","Mountebank, Dread Necromancer","2"
"3401","Rounds Passed","","6","","Mountebank","1"
"3406","INFERNAL ESCAPE","","2","","Mountebank","1"
