"Frame number","Original","Translation","Count","Part of","Files","File count"
"3828","Party Damage|Bonus","","2","","Archivist","1"
"3832","Party Attack|Bonus","","2","","Archivist","1"
"3838","25 to 34","","2","","Archivist","1"
"3839","15 to 24","","2","","Archivist","1"
"3840","Knowledge|Roll","","2","","Archivist","1"
"3841","From Level 8:","","4","","Archivist, Beguiler","2"
"3842","Knowledge Today","","2","","Archivist","1"
"3843","ENCOUNTER|KNOWLEDGE","","1","","Archivist","1"
"3843","ENCOUNTER","","1","ENCOUNTER|KNOWLEDGE","Archivist","1"
"3843","KNOWLEDGE","","1","ENCOUNTER|KNOWLEDGE","Archivist","1"
"3844","KNOWLEDGE PER DAY","","1","","Archivist","1"
"3844","KNOWLEDGE","","1","KNOWLEDGE PER DAY","Archivist","1"
"3844","PER DAY","","1","KNOWLEDGE PER DAY","Archivist","1"
"3858","ARCHIVIST","","4","","Archivist","1"
"3866","ARTIFICER KNOWLEDGE","","4","","Artificer","1"
"3867","CRAFT RESERVE","","4","","Artificer","1"
"3868","INFUSIONS","","4","","Artificer","1"
"3869","KNOWN INFUSIONS","","4","","Artificer","1"
"3873","Artificer|Level","","12","","Artificer","1"
"3874","ARTIFICER KNOWLEDGE|BONUS","","2","","Artificer","1"
"3874","ARTIFICER KNOWLEDGE","","2","ARTIFICER KNOWLEDGE|BONUS","Artificer","1"
"3874","BONUS","","2","ARTIFICER KNOWLEDGE|BONUS","Artificer","1"
"3882","Bonus|Infusions|INT","","4","","Artificer","1"
"3883","Base|Infusions","","4","","Artificer","1"
"3886","Infusions|per day","","4","","Artificer","1"
"3888","Infusion|Save DC","","4","","Artificer","1"
"3889","Craft Reserve points can be spent in place of XP|when crafting magic items.|Point are completely replenished each level;|unspent points are lost.","","4","","Artificer","1"
"3890","Learnimg a new infusion requires a Spellcraft check|with DC 20 + Spell Level","","4","","Artificer","1"
"3892","CRAFT RESERVE POINTS","","2","","Artificer","1"
"3892","CRAFT RESERVE","","2","CRAFT RESERVE POINTS","Artificer","1"
"3892","POINTS","","2","CRAFT RESERVE POINTS","Artificer","1"
"3893","pts","","18","","Artificer, Gunslinger, Magus","3"
"3894","Weapon Augmentation, Lesser","","4","","Artificer","1"
"3895","Repair Moderate Damage","","4","","Artificer","1"
"3896","Owl’s Widsom","","4","","Artificer","1"
"3897","Fox’s Cunning","","4","","Artificer","1"
"3898","Cat’s Grace","","4","","Artificer","1"
"3899","Armour Enhancement","","4","","Artificer","1"
"3900","Inflict Moderate Damage","","4","","Artificer","1"
"3901","Toughen Construct","","4","","Artificer","1"
"3902","Eagle’s Splendour","","4","","Artificer","1"
"3903","Bull’s Strength","","4","","Artificer","1"
"3905","Align Weapon","","4","","Artificer","1"
"3906","Heat Metal","","4","","Artificer","1"
"3907","Chill Metal","","4","","Artificer","1"
"3908","Bear’s Endurance","","4","","Artificer","1"
"3910","Weapon Augmentation, Greater","","4","","Artificer","1"
"3911","Move Earth","","4","","Artificer","1"
"3912","Disable Construct","","4","","Artificer","1"
"3913","Wall of Iron","","4","","Artificer","1"
"3914","Hardening","","4","","Artificer","1"
"3915","Blade Barrier","","6","","Artificer, Warmage","2"
"3916","Total Repair","","4","","Artificer","1"
"3917","Globe of Invulnerability","","4","","Artificer","1"
"3919","Stone Construct","","4","","Artificer","1"
"3920","Metamagic Item","","4","","Artificer","1"
"3921","Construct Energy Ward","","4","","Artificer","1"
"3922","Repair Serious Damage","","4","","Artificer","1"
"3923","Magic Weapon, Greater","","4","","Artificer","1"
"3924","Armour Enhancement, Greater","","4","","Artificer","1"
"3925","Suppress Requirement","","4","","Artificer","1"
"3926","Power Surge","","4","","Artificer","1"
"3927","Inflict Serious Damage","","4","","Artificer","1"
"3929","Rusting Grasp","","4","","Artificer","1"
"3930","Iron Construct","","4","","Artificer","1"
"3931","Globe of Invulnerability, Lesser","","4","","Artificer","1"
"3932","Weapon Augmentation","","4","","Artificer","1"
"3933","Repair Critical Damage","","4","","Artificer","1"
"3934","Item Alteration","","4","","Artificer","1"
"3936","Construct Energy Ward, Greater","","4","","Artificer","1"
"3937","Shield of Faith, Legion’s","","4","","Artificer","1"
"3938","Minor Creation","","4","","Artificer","1"
"3939","Inflict Critical Damage","","4","","Artificer","1"
"3941","Wall of Stone","","4","","Artificer","1"
"3942","Fabricate","","4","","Artificer","1"
"3943","Wall of Force","","4","","Artificer","1"
"3945","Disrupting Weapon","","4","","Artificer","1"
"3946","Major Creation","","4","","Artificer","1"
"3948","Spell Storing Item","","4","","Artificer","1"
"3949","Weapon Augmentation, Personal","","4","","Artificer","1"
"3950","Shield of Faith","","4","","Artificer","1"
"3951","Resistance Item","","4","","Artificer","1"
"3952","Magic Vestment","","4","","Artificer","1"
"3953","Inflict Light Damage","","4","","Artificer","1"
"3954","Energy Alteration","","4","","Artificer","1"
"3955","Repair Light Damage","","4","","Artificer","1"
"3956","Skill Enhancement","","4","","Artificer","1"
"3957","Magic Stone","","4","","Artificer","1"
"3958","Identify","","4","","Artificer","1"
"3960","Armour Enhancement, Lesser","","4","","Artificer","1"
"3961","Magic Weapon","","4","","Artificer","1"
"3962","Light","","6","","Artificer, Warmage","2"
"3963","Enhancement Alteration","","4","","Artificer","1"
"3969","ARTIFICER","","6","","Artificer","1"
"3981","Cloaked|Casting Bonus","","2","","Beguiler","1"
"3983","Spell|Level","","20","","Beguiler, Factotum, Wyrdcaster, Magus","4"
"3995","CLOAKED CASTING","","2","","Beguiler","1"
"3997","From Level 20:","","2","","Beguiler","1"
"3998","Always overcome|Spell Resistance","","2","","Beguiler","1"
"4000","+2 to overcome|Spell Resistance","","2","","Beguiler","1"
"4001","SPELL DC|BONUS","","1","","Beguiler","1"
"4001","SPELL DC","","1","SPELL DC|BONUS","Beguiler","1"
"4001","BONUS","","1","SPELL DC|BONUS","Beguiler","1"
"4002","Solid Fog","","2","","Beguiler","1"
"4003","Rainbow Pattern","","2","","Beguiler","1"
"4004","Phantom Battle","","2","","Beguiler","1"
"4005","Mass Whelm","","2","","Beguiler","1"
"4006","Locate Creature","","2","","Beguiler","1"
"4007","Greater Mirror Image","","2","","Beguiler","1"
"4008","Greater Invisibility","","2","","Beguiler","1"
"4009","Freedom of Movement","","4","","Beguiler, Oath of Chastity","2"
"4010","Crushing Despair","","4","","Beguiler, Dread Necromancer","2"
"4011","Confusion","","2","","Beguiler","1"
"4012","Charm Monster","","2","","Beguiler","1"
"4016","Power Word Kill","","2","","Beguiler","1"
"4017","Mass Hold Monster","","2","","Beguiler","1"
"4018","Foresight","","2","","Beguiler","1"
"4019","Time Stop","","2","","Beguiler","1"
"4020","Etherealness","","2","","Beguiler","1"
"4021","Dominate Monster","","2","","Beguiler","1"
"4022","Screen","","2","","Beguiler","1"
"4023","Power Word Stun","","2","","Beguiler","1"
"4024","Moment of Prescience","","4","","Beguiler, Detective","2"
"4025","Mind Blank","","2","","Beguiler","1"
"4026","Scintillating Pattern","","4","","Beguiler, Warmage","2"
"4027","Discern Location","","4","","Beguiler, Detective","2"
"4028","Demand","","2","","Beguiler","1"
"4029","Spell Turning","","2","","Beguiler","1"
"4030","Project Image","","2","","Beguiler","1"
"4031","Phase Door","","2","","Beguiler","1"
"4032","Mass Invisibility","","2","","Beguiler","1"
"4033","Mass Hold Person","","2","","Beguiler","1"
"4034","Power Word Blind","","2","","Beguiler","1"
"4035","Greater Arcane Sight","","2","","Beguiler","1"
"4036","Ethereal Jaunt","","2","","Beguiler","1"
"4038","True Seeing","","2","","Beguiler","1"
"4039","Shadow Walk","","2","","Beguiler","1"
"4040","Repulsion","","2","","Beguiler","1"
"4041","Veil","","2","","Beguiler","1"
"4042","Overwhelm","","2","","Beguiler","1"
"4043","Mislead","","2","","Beguiler","1"
"4045","Greater Dispel Magic","","4","","Beguiler, Dread Necromancer","2"
"4048","Read Magic","","4","","Beguiler, Duskblade","2"
"4049","Open / Close","","2","","Beguiler","1"
"4050","Message","","2","","Beguiler","1"
"4051","Ghost Sound","","4","","Beguiler, Duskblade","2"
"4052","Detect Magic","","6","","Beguiler, Dread Necromancer, Duskblade","3"
"4053","Daze","","2","","Beguiler","1"
"4054","Dancing Lights","","4","","Beguiler, Duskblade","2"
"4056","Vertigo Field","","2","","Beguiler","1"
"4058","Slow","","2","","Beguiler","1"
"4059","Zone of Silence","","2","","Beguiler","1"
"4060","Nondetection","","2","","Beguiler","1"
"4061","Major Image","","2","","Beguiler","1"
"4062","Legion of Sentinals","","2","","Beguiler","1"
"4063","Invisibility Sphere","","2","","Beguiler","1"
"4064","Inevitable Defeat","","2","","Beguiler","1"
"4065","Hold Person","","2","","Beguiler","1"
"4066","Hesitate","","2","","Beguiler","1"
"4067","Haste","","4","","Beguiler, Oath against Savagery","2"
"4068","Halt","","2","","Beguiler","1"
"4069","Glibness","","2","","Beguiler","1"
"4070","Displacement","","2","","Beguiler","1"
"4071","Dispel Magic","","4","","Beguiler, Dread Necromancer","2"
"4072","Deep Slumber","","2","","Beguiler","1"
"4073","Crown of Veils","","2","","Beguiler","1"
"4074","Clairaudience / Clairvoyance","","2","","Beguiler","1"
"4075","Arcane Sight","","2","","Beguiler","1"
"4077","Whelming Blast","","2","","Beguiler","1"
"4078","Vertigo","","2","","Beguiler","1"
"4079","Touch of Idiocy","","2","","Beguiler","1"
"4080","Stay the Hand","","2","","Beguiler","1"
"4081","Spider Climb","","4","","Beguiler, Dragon Shaman","2"
"4082","Silence","","2","","Beguiler","1"
"4083","See Invisibility","","2","","Beguiler","1"
"4084","Misdirection","","2","","Beguiler","1"
"4085","Mirror Image","","2","","Beguiler","1"
"4086","Minor Image","","2","","Beguiler","1"
"4087","Knock","","2","","Beguiler","1"
"4088","Invisibility","","2","","Beguiler","1"
"4089","Hypnotic Pattern","","2","","Beguiler","1"
"4090","Glitterdust","","2","","Beguiler","1"
"4091","Fog Cloud","","2","","Beguiler","1"
"4092","Detect Thoughts","","2","","Beguiler","1"
"4093","Daze Monster","","2","","Beguiler","1"
"4094","Blur","","2","","Beguiler","1"
"4095","Blinding Colour Surge","","2","","Beguiler","1"
"4097","Swift Etherealness","","2","","Beguiler","1"
"4098","Sending","","12","","Beguiler, Truenamer, Oath against the Wyrm, Oath against Undeath, Oath of Loyalty, Oathbound Paladin","6"
"4099","Seeming","","2","","Beguiler","1"
"4100","Rary’s Telepathic Bond","","2","","Beguiler","1"
"4101","Mind Fog","","2","","Beguiler","1"
"4102","Incite Riot","","2","","Beguiler","1"
"4103","Hold Monster","","2","","Beguiler","1"
"4104","Friend to Foe","","2","","Beguiler","1"
"4105","Feeblemind","","2","","Beguiler","1"
"4106","Dominate Person","","2","","Beguiler","1"
"4107","Break Enchantment","","2","","Beguiler","1"
"4124","Beguilers can wear light armour|without risk of spell failure","","2","","Beguiler","1"
"4128","Whelm","","2","","Beguiler","1"
"4129","Undetectable Alignment","","4","","Beguiler, Dread Necromancer","2"
"4130","Sleep","","2","","Beguiler","1"
"4131","Silent Image","","2","","Beguiler","1"
"4132","Rouse","","2","","Beguiler","1"
"4133","Obscuring Mist","","2","","Beguiler","1"
"4134","Mage Armour","","2","","Beguiler","1"
"4135","Hypnotism","","2","","Beguiler","1"
"4136","Expeditious Retreat","","2","","Beguiler","1"
"4137","Disguise Self","","2","","Beguiler","1"
"4138","Detect Secret Doors","","2","","Beguiler","1"
"4139","Comprehend Languages","","2","","Beguiler","1"
"4140","Colour Spray","","2","","Beguiler","1"
"4141","Charm Person","","2","","Beguiler","1"
"4145","BEGUILER","","2","","Beguiler","1"
"4171","Class|Level","","8","","Blank Spellcaster 2, Blank Spellcaster 3, Blank Spellcaster, Extended Cleric","4"
"4189","Other","","2","","Blank Spellcaster 3","1"
"4205","Spell Save DC = 10 + Stat + Spell Level","","2","","Blank Spellcaster 3","1"
"4251","FRIENDS AND FOES","","4","","Character Background","1"
"4252","AFFILIATIONS","","4","","Character Background","1"
"4253","ORIGINS","","4","","Character Background","1"
"4254","PERSONALITY","","6","","Character Background, Psicrystal","2"
"4255","APPEARANCE","","4","","Character Background","1"
"4257","HOSTILE","","12","","Character Background","1"
"4258","FRIENDLY","","12","","Character Background","1"
"4275","Affiliation","","8","","Character Background","1"
"4277","Current Country","","4","","Character Background","1"
"4278","/  Town","","8","","Character Background","1"
"4279","/  Region","","8","","Character Background","1"
"4282","Country","","4","","Character Background","1"
"4283","Parents","","4","","Character Background","1"
"4284","Employer","","4","","Character Background","1"
"4285","Religion","","4","","Character Background","1"
"4286","CHARACTER|BACKGROUND","","4","","Character Background","1"
"4290","Hair","","4","","Character Background","1"
"4291","Eyes","","14","","Character Background, Inventory 2, Inventory, Psionics - Inventory","4"
"4292","Quirks","","4","","Character Background","1"
"4293","Dislikes","","4","","Character Background","1"
"4294","Likes","","4","","Character Background","1"
"4295","Fears","","4","","Character Background","1"
"4296","Motivations","","4","","Character Background","1"
"4297","Preferred Clothing","","4","","Character Background","1"
"4298","Defining Features","","4","","Character Background","1"
"4302","Origin","","4","","Character Background","1"
"4304","Combat|    (Barbarian)|Combat|    (Spellcaster)|Spellbook|    (Dense version)","","2","","Cover","1"
"4305","ALTERNATIVE PAGES","","2","","Cover","1"
"4307","Blank Spellcaster A|    (Sorcerer Style)|Blank Spellcaster B|    (Wizard Style)|Extended Cleric","","2","","Cover","1"
"4308","GENERIC CLASS PAGES","","2","","Cover","1"
"4309","Character Background|Character Info|    (Extended)|Combat|    (Extended)|Inventory|    (Extended)","","2","","Cover","1"
"4311","Archivist|Artificer|Beguiler|Dragon Shaman|Dread Necromancer|Duskblade|Factotum|Favoured Soul|Incarnate|Soulborn|Spellthief|Totemist|Warlock|Warmage|Wu Jen","","2","","Cover","1"
"4317","PART TWO","","2","","Cover","1"
"4319","EXTENDED CLASSES","","2","","Cover","1"
"4320","REASONABLY COMPLETE|CHARACTER SHEET SET","","2","","Cover","1"
"4322","Climbing, flying and|  swimming speeds","","2","","Dragon Shaman","1"
"4324","Climb, Jump, Swim","","2","","Dragon Shaman","1"
"4325","Swiftness","","2","","Dragon Shaman","1"
"4329","BREATH WEAPON","","4","","Dragon Shaman, Dragonfire Adept","2"
"4330","DRACONIC ADAPTATION","","2","","Dragon Shaman","1"
"4335","Dragon|Shaman|Level","","8","","Dragon Shaman","1"
"4338","HEALING|PER DAY","","3","","Dragon Shaman, Shaman, Witch Hunter","3"
"4338","HEALING","","3","HEALING|PER DAY","Dragon Shaman, Shaman, Witch Hunter","3"
"4338","PER DAY","","3","HEALING|PER DAY","Dragon Shaman, Shaman, Witch Hunter","3"
"4341","Blinded, Deafened, Diseased","","2","","Dragon Shaman","1"
"4343","Exhausted, Nauseated, Poisoned, Stunned","","2","","Dragon Shaman","1"
"4345","Dazed, Fatigued, Sickened","","2","","Dragon Shaman","1"
"4346","Cost (healing points)","","2","","Dragon Shaman","1"
"4347","Healing Effects","","2","","Dragon Shaman","1"
"4348","DRACONIC AURA","","2","","Dragon Shaman","1"
"4351","TOUCH OF VITALITY","","2","","Dragon Shaman","1"
"4352","TOTEM DRAGON","","2","","Dragon Shaman","1"
"4353","DRAGON MAGIC","","2","","Dragon Shaman","1"
"4354","PLAYERS HANDOOK 2","","2","","Dragon Shaman","1"
"4360","Share effect|with allies|within 30 ft","","2","","Dragon Shaman","1"
"4361","From Level 13:","","2","","Dragon Shaman","1"
"4362","Cone of Cold","","6","","Dragon Shaman, Warmage","2"
"4363","(always active)","","10","","Dragon Shaman","1"
"4364","(at will)","","8","","Dragon Shaman","1"
"4365","(skill bonus)","","2","","Dragon Shaman","1"
"4373","Ice Walker","","2","","Dragon Shaman","1"
"4374","Feather Fall","","2","","Dragon Shaman","1"
"4375","Treasure Seeker","","2","","Dragon Shaman","1"
"4376","Water Breathing","","8","","Dragon Shaman","1"
"4380","Endure Elements","","2","","Dragon Shaman","1"
"4381","Ventriloquism","","2","","Dragon Shaman","1"
"4384","Cone of Fire","","4","","Dragon Shaman","1"
"4385","Cone of Acid","","2","","Dragon Shaman","1"
"4387","Line of Acid","","4","","Dragon Shaman","1"
"4388","Line of Electricity","","4","","Dragon Shaman","1"
"4389","Line of Fire","","2","","Dragon Shaman","1"
"4392","White","","4","","Dragon Shaman, Fist of the Dragon","2"
"4394","Red","","4","","Dragon Shaman, Fist of the Dragon","2"
"4395","Green","","4","","Dragon Shaman, Fist of the Dragon","2"
"4398","Bronze","","2","","Dragon Shaman","1"
"4399","Brass","","2","","Dragon Shaman","1"
"4400","Blue","","4","","Dragon Shaman, Fist of the Dragon","2"
"4401","Activate|ability","","2","","Dragon Shaman","1"
"4402","From Level 3:","","2","","Dragon Shaman","1"
"4403","Equivalent Level","","2","","Dragon Shaman","1"
"4404","Save DC = 10 + CHA|  + Equivalent level","","2","","Dragon Shaman","1"
"4409","Alignment","","2","","Dragon Shaman","1"
"4410","Black","","4","","Dragon Shaman, Fist of the Dragon","2"
"4411","Constitution checks;|  Fortitude saves","","2","","Dragon Shaman","1"
"4412","Stamina","","2","","Dragon Shaman","1"
"4413","Concentration, saves against|  fear, paralysis and sleep effects","","2","","Dragon Shaman","1"
"4414","Resolve","","2","","Dragon Shaman","1"
"4415","Caster level to overcome|  spell resistance","","2","","Dragon Shaman","1"
"4416","Power","","20","","Dragon Shaman, Ardent, Divine Mind, Lurk, Psion, Psychic Warrior, Wilder","7"
"4417","Decipher Script, Knowledge|  and Spellcraft","","2","","Dragon Shaman","1"
"4418","Insight","","2","","Dragon Shaman","1"
"4419","DC on selected energy type","","2","","Dragon Shaman","1"
"4420","Energy","","2","","Dragon Shaman","1"
"4421","Hit points of fast healing|  (when under half hit points)","","2","","Dragon Shaman","1"
"4422","Vigour","","2","","Dragon Shaman","1"
"4423","Damage reduction /magic","","2","","Dragon Shaman","1"
"4424","Toughness","","2","","Dragon Shaman","1"
"4425","Listen, Spot, Initiative","","2","","Dragon Shaman","1"
"4426","Senses","","2","","Dragon Shaman","1"
"4427","Resistance to selected|  energy type","","2","","Dragon Shaman","1"
"4428","Resistance","","4","","Dragon Shaman, Inquisitor","2"
"4430","Bluff, Diplomacy,|  Intimidate","","2","","Dragon Shaman","1"
"4431","Presence","","2","","Dragon Shaman","1"
"4432","Melée damage","","2","","Dragon Shaman","1"
"4435","pts returned energy damage|  (when hit in melée)","","2","","Dragon Shaman","1"
"4436","Energy|  Shield","","2","","Dragon Shaman","1"
"4437","Cold","","4","","Dragon Shaman, Fist of the Dragon","2"
"4439","Fire","","10","","Dragon Shaman, Shugenja, Wu Jen, Fist of the Dragon","4"
"4440","60 ft","","8","","Dragon Shaman, Court Bard","2"
"4441","From level 20:","","4","","Dragon Shaman","1"
"4442","30 ft","","8","","Dragon Shaman, Protectorate Artillerist, Court Bard","3"
"4443","From level 12:","","4","","Dragon Shaman","1"
"4444","15 ft","","2","","Dragon Shaman","1"
"4445","From level 4:","","8","","Dragon Shaman, Duskblade, Wilder","3"
"4446","120 ft","","4","","Dragon Shaman, Court Bard","2"
"4452","Electricity","","4","","Dragon Shaman, Fist of the Dragon","2"
"4453","Acid","","6","","Dragon Shaman, Fist of the Dragon","2"
"4454","Auras|Known","","2","","Dragon Shaman","1"
"4460","REFLEX|SAVE DC","","2","","Dragon Shaman, Dragonfire Adept","2"
"4460","REFLEX|SAVE","","2","REFLEX|SAVE DC","Dragon Shaman, Dragonfire Adept","2"
"4460","DC","","2","REFLEX|SAVE DC","Dragon Shaman, Dragonfire Adept","2"
"4466","BREATH WEAPON|DAMAGE","","2","","Dragon Shaman, Dragonfire Adept","2"
"4466","BREATH WEAPON","","2","BREATH WEAPON|DAMAGE","Dragon Shaman, Dragonfire Adept","2"
"4466","DAMAGE","","2","BREATH WEAPON|DAMAGE","Dragon Shaman, Dragonfire Adept","2"
"4467","(Round | down)","","4","","Dragon Shaman, Dread Necromancer","2"
"4468","Dragon Shaman|Level","","2","","Dragon Shaman","1"
"4469","AURAS KNOWN","","1","","Dragon Shaman","1"
"4469","AURAS","","1","AURAS KNOWN","Dragon Shaman","1"
"4469","KNOWN","","1","AURAS KNOWN","Dragon Shaman","1"
"4472","AURA BONUS|MULTIPLIER","","1","","Dragon Shaman","1"
"4472","AURA BONUS","","1","AURA BONUS|MULTIPLIER","Dragon Shaman","1"
"4472","MULTIPLIER","","1","AURA BONUS|MULTIPLIER","Dragon Shaman","1"
"4474","DRAGON SHAMAN","","2","","Dragon Shaman","1"
"4476","BREATH EFFECTS","","2","","Dragonfire Adept","1"
"4477","From |Level 10:","","2","","Dragonfire Adept","1"
"4478","30ft. Cone or|60ft. Line","","2","","Dragonfire Adept","1"
"4479","From |Level 1:","","2","","Dragonfire Adept","1"
"4480","15ft.  Cone or|30ft. Line","","2","","Dragonfire Adept","1"
"4489","Cool-|Down|Rounds","","2","","Dragonfire Adept","1"
"4490","Minimum|DFA|Level","","2","","Dragonfire Adept","1"
"4491","Breath Effect","","4","","Dragonfire Adept","1"
"4493","DFA|Level","","6","","Dragonfire Adept","1"
"4505","Scales +3","","2","","Dragonfire Adept","1"
"4510","Breath Weapon| Damage (d6)","","2","","Dragonfire Adept","1"
"4511","Dragonkin (+4 comp bonus vs dragons/ |dragonblood when using diplomacy.|Treated as dragon vs frightful presence)","","2","","Dragonfire Adept","1"
"4512","Immunities (paralysis, sleep)","","2","","Dragonfire Adept","1"
"4513","Damage Reduction 5/Magic","","2","","Dragonfire Adept","1"
"4514","Scales +5","","2","","Dragonfire Adept","1"
"4515","Scales +4","","2","","Dragonfire Adept","1"
"4516","Damage Reduction 2/Magic","","2","","Dragonfire Adept","1"
"4517","Breath weapon range doubles","","2","","Dragonfire Adept","1"
"4518","Scales +2 (natural armour bonus)","","2","","Dragonfire Adept","1"
"4519","Dragontouched (+1 hp, listen, search,|spot, saves vs paralysis/sleep, qualify|for draconic feats as sorcerer)","","2","","Dragonfire Adept","1"
"4548","DRAGONFIRE ADEPT","","2","","Dragonfire Adept","1"
"4555","DRACONIC INVOCATIONS","","2","","Dragonfire Adept","1"
"4556","Invocation Save DC = 10 + CHA + Equivalent Spell Level","","4","","Dragonfire Adept, Warlock","2"
"4609","Invocation|Save DC","","4","","Dragonfire Adept, Warlock","2"
"4610","Equivalent|Spell Level","","4","","Dragonfire Adept, Warlock","2"
"4611","Invocation|Level","","4","","Dragonfire Adept, Warlock","2"
"4612","Invocation","","4","","Dragonfire Adept, Warlock","2"
"4614","Invocations|Known","","4","","Dragonfire Adept, Warlock","2"
"4615","Dark","","4","","Dragonfire Adept, Warlock","2"
"4616","Greater","","4","","Dragonfire Adept, Warlock","2"
"4617","Lesser","","4","","Dragonfire Adept, Warlock","2"
"4619","Least","","4","","Dragonfire Adept, Warlock","2"
"4623","DRAGONFIREADEPT","","2","","Dragonfire Adept","1"
"4627","NEGATIVE ENERGY RESISTANCE","","2","","Dread Necromancer","1"
"4628","RESISTANCE|BONUS","","1","","Dread Necromancer","1"
"4628","RESISTANCE","","1","RESISTANCE|BONUS","Dread Necromancer","1"
"4628","BONUS","","1","RESISTANCE|BONUS","Dread Necromancer","1"
"4629","Bonus applies to resist|energy drain, ability drain|or inflict spells.","","2","","Dread Necromancer","1"
"4630","UNDEAD MASTERY","","2","","Dread Necromancer","1"
"4631","MENTAL BASTION","","2","","Dread Necromancer","1"
"4632","SCABROUS TOUCH","","2","","Dread Necromancer","1"
"4633","NEGATIVE ENERGY BURST","","2","","Dread Necromancer","1"
"4634","ENERVATING TOUCH","","2","","Dread Necromancer","1"
"4645","Dread Necromancer|Level","","8","","Dread Necromancer","1"
"4671","MAX CONTROL UNDEAD|TOTAL HIT DICE","","1","","Dread Necromancer","1"
"4671","MAX CONTROL UNDEAD","","1","MAX CONTROL UNDEAD|TOTAL HIT DICE","Dread Necromancer","1"
"4671","TOTAL HIT DICE","","1","MAX CONTROL UNDEAD|TOTAL HIT DICE","Dread Necromancer","1"
"4676","MAX ANIMATE UNDEAD|TOTAL HIT DICE","","1","","Dread Necromancer","1"
"4676","MAX ANIMATE UNDEAD","","1","MAX ANIMATE UNDEAD|TOTAL HIT DICE","Dread Necromancer","1"
"4676","TOTAL HIT DICE","","1","MAX ANIMATE UNDEAD|TOTAL HIT DICE","Dread Necromancer","1"
"4679","DN|Level","","8","","Dread Necromancer","1"
"4681","= 1d8 + (","","1","","Dread Necromancer","1"
"4681","= 1d8 +","","1","= 1d8 + (","Dread Necromancer","1"
"4682","→ level","","1","","Dread Necromancer","1"
"4682","level","","1","→ level","Dread Necromancer","1"
"4683","→ level ÷ 2","","1","","Dread Necromancer","1"
"4683","level ÷ 2","","1","→ level ÷ 2","Dread Necromancer","1"
"4684","17 to 20","","2","","Dread Necromancer","1"
"4685","12 to 16","","2","","Dread Necromancer","1"
"4686","Negative Levels Today","","2","","Dread Necromancer","1"
"4689","NEGATIVE LEVELS|PER DAY","","1","","Dread Necromancer","1"
"4689","NEGATIVE LEVELS","","1","NEGATIVE LEVELS|PER DAY","Dread Necromancer","1"
"4689","PER DAY","","1","NEGATIVE LEVELS|PER DAY","Dread Necromancer","1"
"4693","MENTAL BASTION|BONUS","","1","","Dread Necromancer","1"
"4693","MENTAL BASTION","","1","MENTAL BASTION|BONUS","Dread Necromancer","1"
"4693","BONUS","","1","MENTAL BASTION|BONUS","Dread Necromancer","1"
"4694","HIT DIE BONUS","","1","","Dread Necromancer","1"
"4694","HIT DIE","","1","HIT DIE BONUS","Dread Necromancer","1"
"4694","BONUS","","1","HIT DIE BONUS","Dread Necromancer","1"
"4695","STR AND DEX BONUS","","1","","Dread Necromancer","1"
"4695","STR AND DEX","","1","STR AND DEX BONUS","Dread Necromancer","1"
"4695","BONUS","","1","STR AND DEX BONUS","Dread Necromancer","1"
"4696","SCABROUS TOUCH PER DAY","","1","","Dread Necromancer","1"
"4696","SCABROUS TOUCH","","1","SCABROUS TOUCH PER DAY","Dread Necromancer","1"
"4696","PER DAY","","1","SCABROUS TOUCH PER DAY","Dread Necromancer","1"
"4697","d4","","2","","Dread Necromancer","1"
"4699","Bonus applies to restist |sleep, stunning, paralysis,|poison or disease.","","2","","Dread Necromancer","1"
"4701","NEGATIVE ENERGY|DAMAGE","","2","","Dread Necromancer","1"
"4701","NEGATIVE ENERGY","","2","NEGATIVE ENERGY|DAMAGE","Dread Necromancer","1"
"4701","DAMAGE","","2","NEGATIVE ENERGY|DAMAGE","Dread Necromancer","1"
"4709","ATTACK DC","","2","","Dread Necromancer","1"
"4713","Use this DC for the Negative Energy Burst will save,|the Fear Aura will save,|the Scabrous Touch fortitude save|and the Enervating Touch removal save","","2","","Dread Necromancer","1"
"4714","CHARNEL TOUCH","","2","","Dread Necromancer","1"
"4720","UNDEAD|HEALING","","1","","Dread Necromancer","1"
"4720","UNDEAD","","1","UNDEAD|HEALING","Dread Necromancer","1"
"4720","HEALING","","1","UNDEAD|HEALING","Dread Necromancer","1"
"4725","Phantasmal Killer","","4","","Dread Necromancer, Warmage","2"
"4726","Inflict Critical Wounds","","2","","Dread Necromancer","1"
"4727","Summon Undead IV","","2","","Dread Necromancer","1"
"4728","Giant Vermin","","2","","Dread Necromancer","1"
"4729","Fear","","2","","Dread Necromancer","1"
"4730","Evard’s Black Tentacles","","4","","Dread Necromancer, Warmage","2"
"4731","Enervation","","2","","Dread Necromancer","1"
"4733","Death Ward","","4","","Dread Necromancer","1"
"4735","Bestow Curse","","2","","Dread Necromancer","1"
"4736","Animate Dead","","2","","Dread Necromancer","1"
"4738","Symbol of Death","","2","","Dread Necromancer","1"
"4739","Mass Inflict Critical Wounds","","2","","Dread Necromancer","1"
"4741","Create Greater Undead","","2","","Dread Necromancer","1"
"4743","Wail of the Banshee","","4","","Dread Necromancer, Warmage","2"
"4744","Plague of Undead","","2","","Dread Necromancer","1"
"4745","hd","","4","","Dread Necromancer","1"
"4747","Mass Harm","","2","","Dread Necromancer","1"
